"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","sample_id","immune_group"
0.354816862455416,1.05687249904707,-1.04285581017098,1.47040761030236,-3.1173379273071,2.69210100683569,0.834060868345657,1.09059239306887,2.93394054882501,7.0895433964525,"TCGA-XK-AAIR-01A-11R-A41O-07","High"
-1.05140785211146,-0.743094118918145,-2.12976638239171,0.340682115754817,-4.24584151714573,2.77706623615171,-1.80133470291425,0.114856700135054,3.00775030380751,7.33279687146427,"TCGA-G9-6494-01A-11R-1789-07","Low"
-0.391921175413489,0.803426621271057,-0.992654286254045,-0.78566255266037,-3.65426831284254,1.86766280855066,-1.91500258970371,1.08252684238202,3.08988711489293,7.06335667621427,"TCGA-EJ-A7NH-01A-12R-A33R-07","Low"
0.345530719487844,0.624415971030093,-0.687228006471892,2.7540521954304,-3.25125749660887,3.62942569709984,0.418191083227836,1.08439088408639,3.46176475331265,7.4697742599173,"TCGA-EJ-5509-01A-01R-1580-07","High"
-1.03968983685047,-1.0819920057733,-1.83370856076435,-1.11995638849562,-4.23675551389025,1.95666799339489,-1.54053076054735,1.3712861489832,2.99763629941109,6.34662049266806,"TCGA-J9-A8CN-01A-11R-A352-07","Low"
0.787599936450573,0.845450889320598,-2.39483139082853,0.989315397573115,-3.68313486434423,2.57461883922654,-0.170570616704828,0.887442000504882,2.8935623548307,8.20449277830605,"TCGA-J4-A67Q-01A-21R-A30B-07","High"
0.781771913888035,1.11743034881043,-0.759618786669683,1.82838105283959,-2.60463907412877,3.3970598440187,0.474520165538491,1.75017745121599,2.8863897798919,7.39865783743466,"TCGA-EJ-5522-01A-01R-1580-07","High"
0.469266742524448,1.12364239947353,-1.0599438985931,0.982773153637065,-3.73612769786329,3.15689707059359,0.128035743599843,1.51537707744121,3.43417660434645,8.24064969783765,"TCGA-FC-7708-01A-11R-2118-07","High"
0.390245243404214,0.573847331657958,-1.25528286515448,0.0305147957137411,-2.81549061755879,2.71730364346167,-0.24279535451237,1.83458315155072,3.29735047361956,8.03650248718952,"TCGA-EJ-A8FU-01A-11R-A36G-07","High"
-1.36797613783603,-1.82231716940277,-1.94168944018394,0.81832686421444,-3.92360306668275,1.77149948134142,-2.47920795986399,0.219986415048266,3.18261941558826,6.05107808913701,"TCGA-YL-A8SL-01B-21R-A37L-07","Low"
-0.14299536912841,0.80332557505391,-2.63803072329094,1.06671881713694,-3.81330100503264,3.43900859542104,-0.296927403825911,1.56615491257837,2.80512227266999,7.65221584460364,"TCGA-HC-7213-01A-11R-2118-07","Low"
-0.509465663479088,2.01248585336634,-1.17358268279828,0.208706288580994,-3.65994728657859,1.95968427336604,-1.23880598467067,0.25772593711753,2.24115733299341,6.26531244108247,"TCGA-VP-A87K-01A-11R-A352-07","Low"
-1.73013008723326,-1.933629352738,-2.27042773317539,-0.804240269363843,-4.55579770600793,2.1864553967741,-2.22251766336614,0.167994400041377,3.22612297021584,6.15903453771561,"TCGA-KK-A6E7-01A-11R-A31N-07","Low"
0.0388077518749055,1.06054916223448,-1.64713831856374,1.28347276825822,-4.37916630124662,2.25752873232599,-0.24166911981244,0.510268230541218,2.15536186207084,6.082282092147,"TCGA-G9-A9S7-01A-11R-A41O-07","Low"
-0.987178536898098,-0.583728114111847,-2.43050031718342,-1.49022087274496,-3.90486813647951,2.15313099399707,-2.09792235722909,0.59040785381807,3.77794180074563,8.6622664626426,"TCGA-HI-7168-01A-11R-2118-07","Low"
-0.716457279138548,0.091774218681435,-1.83845099575408,-0.646367482379288,-4.00597893967273,2.16884143240887,-2.04772558299839,0.249970443595568,3.78140350144693,7.61804826261975,"TCGA-G9-6338-01A-12R-1965-07","Low"
1.31412470443405,0.0820540889437391,-1.42110270374284,2.4572794804339,-2.96622672760422,3.43712036692785,0.543133007414558,1.5797540716588,3.88182915104611,8.48691553963882,"TCGA-EJ-7792-01A-11R-2118-07","High"
1.4911378744153,1.9073453738207,-0.734651580237274,4.75138667517269,-3.83239937350109,4.04140868940556,0.107270449995554,0.746102920763734,3.46789979660637,8.39322564359635,"TCGA-EJ-7315-01A-31R-2118-07","High"
-0.947473178867248,-0.45510292682895,-1.84671594981013,0.444038112020034,-3.97014262460308,2.24714552475882,-0.842149825534495,1.47661232752548,3.41132422452268,7.54443236769485,"TCGA-HC-7750-01A-11R-2118-07","Low"
-0.765716900428445,-0.932078867926649,-3.15031283479618,-0.641658325184892,-4.36681692246712,1.70294195255274,-1.6356224703146,-0.316215371361801,1.69689087292951,6.51752226099593,"TCGA-YL-A9WI-01A-11R-A37L-07","Low"
0.182907779404309,3.18815366458581,-1.63736687136248,0.957323738081664,-3.63884767537103,3.20350600677629,-0.388178371239181,1.1867331402106,2.77050816857666,7.72403621732636,"TCGA-J9-A52B-01A-11R-A26U-07","High"
1.04171435157055,1.24608127467097,-0.155322447641265,-0.0264497295620492,-3.2155756177539,3.39949435776309,0.654037058018301,1.23898824130052,2.75244101720723,6.92046583986252,"TCGA-KK-A8IL-01A-11R-A36G-07","High"
