"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","23/475","75/4393",0.306666666666667,2.83618245614035,5.5840706066306,1.94494287029903e-06,0.000469101697050696,0.000469101697050696,"67115/15370/18227/383295/21824/19229/15936/16598/19988/16477/12609/321019/13198/54217/19122/19934/12767/21881/20198/14281/67097/22695/19252",23
"GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP","GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_UP","29/475","109/4393",0.26605504587156,2.46058908739739,5.37603792959155,2.39350980229025e-06,0.000551051234027279,0.000551051234027279,"22113/12575/16518/50778/26410/19225/20310/21930/15937/56708/21985/12228/11535/223775/12795/13614/15205/240672/83814/15902/19252/17873/330122/17872/16193/14825/74747/13636/14528",29
"GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","24/475","82/4393",0.292682926829268,2.70685494223363,5.43200653130873,2.94324074408373e-06,0.000648152798642786,0.000648152798642786,"66168/22339/12494/68713/21825/80879/12176/14726/11676/13806/20525/17988/18126/78330/17319/193796/18648/70186/228026/50527/11846/74747/19824/112407",24
"GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","24/475","83/4393",0.289156626506024,2.67424223208624,5.36123023857382,3.73047011319412e-06,0.000787284630138677,0.000787284630138677,"11910/13654/101488143/15370/11861/12575/383295/20620/50778/19225/231070/16477/321019/20229/20393/11852/12767/18788/14281/59083/19252/27362/14825/14284",24
"FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP","FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP","25/475","89/4393",0.280898876404494,2.59787108219988,5.30208106851657,4.1771593554876e-06,0.000846292485421787,0.000846292485421787,"22113/58801/17750/26410/19225/12494/14066/20310/21930/15937/18712/22361/69065/228775/18788/13614/240672/21789/17387/17873/330122/16193/14825/74747/11486",25
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_UP","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_UP","21/475","68/4393",0.308823529411765,2.85613003095975,5.37051028399719,4.82815764529459e-06,0.00094056224897758,0.00094056224897758,"11861/17859/18227/383295/66290/68436/68713/66795/12609/56772/15234/20393/74645/12767/15112/12795/14281/14584/19252/228026/76263",21
"GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN","GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN","20/475","64/4393",0.3125,2.89013157894737,5.30315092182914,6.65641190902821e-06,0.00124869356737881,0.00124869356737881,"16956/11910/13654/18227/17750/14579/16854/66290/50778/20750/18787/73834/13198/20393/12608/11852/13614/18670/17748/19016",20
"GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP","GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP","23/475","81/4393",0.283950617283951,2.62609486679662,5.14274235087563,8.34554494233151e-06,0.00150964946903247,0.00150964946903247,"18534/66290/21807/11639/231070/11537/14264/11431/217430/14536/12767/20196/56378/67547/14062/22359/12452/108767/20280/14085/74747/11777/76263",23
"GSE27434_WT_VS_DNMT1_KO_TREG_DN","GSE27434_WT_VS_DNMT1_KO_TREG_DN","31/475","128/4393",0.2421875,2.23985197368421,4.95633964145925,9.10625075414334e-06,0.00159045379550814,0.00159045379550814,"13654/15370/12575/26410/15936/12142/19225/20310/16477/18787/98952/18712/74155/12192/17130/20393/19122/231207/12228/11852/18788/15901/20524/14281/22695/19252/17873/17872/14825/22235/21815",31
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","31/475","131/4393",0.236641221374046,2.18855765367618,4.80833738272347,1.50707949908391e-05,0.00254445255428667,0.00254445255428667,"22113/11910/15368/68337/12575/14579/50778/20202/12142/319520/21825/20310/16477/18787/80879/18712/11852/18788/109857/240672/20503/20198/22695/19252/330122/17872/16790/14825/74747/16592/193740",31
