"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN","GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN","18/403","80/4393",0.225,2.45266749379653,4.16695416925321,0.000243814050418227,0.00995901746264775,0.00995901746264775,"19267/14469/74153/15018/14190/16362/547253/14119/94176/211329/236573/67776/68487/17082/16401/17069/672511/76074",18
"GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN","GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN","21/403","101/4393",0.207920792079208,2.26649141340933,4.09195002364195,0.000246619555549048,0.00999302439084742,0.00999302439084742,"110959/11898/58205/14190/16362/14733/236573/16174/239273/142688/243771/16149/27007/15566/21354/80285/16169/20304/76074/20821/55991",21
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","19/403","87/4393",0.218390804597701,2.38062234391489,4.1332792920507,0.000249103501962784,0.0100135653765198,0.0100135653765198,"105148/19139/21973/19355/12544/23834/108000/108961/18109/12704/18005/12530/19087/19734/11799/17865/14056/12189/70472",19
"GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","25/403","131/4393",0.190839694656489,2.08029473604455,3.98904031951481,0.000270753859313386,0.0107981755702543,0.0107981755702543,"109032/230073/23960/12633/17858/58205/74735/15018/246730/246727/16362/667373/231655/20296/68487/50908/243771/21354/17069/16169/20846/246728/20821/18854/20306",25
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP","21/403","102/4393",0.205882352941176,2.2442709093563,4.0404805187094,0.000284765888870892,0.0112682752119615,0.0112682752119615,"15366/21743/16551/12544/233406/14156/14191/223864/23834/108000/14960/11489/68487/26909/17345/20315/16196/16173/70218/14969/12522",21
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN","18/403","81/4393",0.222222222222222,2.4223876481941,4.1059943420709,0.000287547698887968,0.0112901480222291,0.0112901480222291,"19267/20411/74735/75547/223864/14960/16643/12043/14999/16149/17069/330192/21953/14998/14969/13733/12774/50723",18
"GSE30083_SP3_VS_SP4_THYMOCYTE_DN","GSE30083_SP3_VS_SP4_THYMOCYTE_DN","19/403","88/4393",0.215909090909091,2.35356981727949,4.07598578532481,0.000291379840190318,0.011352606850492,0.011352606850492,"23960/15476/15018/11732/246730/14190/19039/14964/16174/16643/16185/17082/16401/98314/27007/12550/14939/63913/12443",19
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN","GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN","23/403","117/4393",0.196581196581197,2.14288138109478,3.98173617801709,0.000302759951449265,0.0117059477411491,0.0117059477411491,"110959/14469/15476/18174/15018/16362/15531/19039/16184/94176/104009/76954/235293/12444/20343/16401/17069/107939/16835/56417/12526/20821/18016",23
"GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN","GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN","22/403","110/4393",0.2,2.18014888337469,3.98342226174524,0.000316585985354269,0.0121477879986316,0.0121477879986316,"109032/23960/17858/74735/246730/210106/667373/231655/12021/20296/12286/57265/11797/18606/12190/17127/16196/77891/246728/56417/20821/20306",22
"GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP","19/403","89/4393",0.213483146067416,2.32712521259096,4.01946279297163,0.000339786563112947,0.012939992046369,0.012939992046369,"74735/246727/16362/547253/16818/74018/16174/76954/68487/80901/21953/16173/56417/434341/74488/12522/16408/20821/50723",19
