"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
-1.33204169758889,7.82804401421053,-3.70819739558058,0.00129912680559251,0.0362434919791736,-0.89093846483873,"100033445","SNORD115-8"
1.03086895783333,6.72133914905263,3.70199802554609,0.00131841582471602,0.0362875844072093,-0.904208322834942,"684","BST2"
-1.31079447148889,7.88004279678947,-3.68219241276187,0.00138195531009749,0.0363236865587968,-0.946581327571464,"100036563","SNORD115-24"
-1.34035120224444,4.94235590226316,-3.64011592250946,0.00152714564119619,0.0365567818867948,-1.03648856123918,"100033425","SNORD116-13"
-1.08827891344444,9.22634621994737,-3.63832400839856,0.00153365212143856,0.0365567818867948,-1.04031387163305,"7267","TTC3"
-1.382458923,7.73211985352632,-3.63473029283668,0.00154678347229477,0.0366236526021636,-1.04798468964441,"5567","PRKACB"
-1.23769327762222,7.27118124268421,-3.61151302108027,0.00163433026984039,0.0366972658839846,-1.09751231703068,"100033804","SNORD115-30"
-1.37948974698889,9.52915785063158,-3.60287496776759,0.00166813356838557,0.0366972658839846,-1.11592569981267,"2180","ACSL1"
-1.40645784181111,6.15826511373684,-3.60029917277093,0.00167834607336051,0.0366972658839846,-1.1214149644984,"100129652",NA
-1.46639927867778,10.0104671787368,-3.58145993221358,0.00175493520024764,0.0366972658839846,-1.16154250472198,"262","AMD1"
-1.20665532724444,7.32215796626316,-3.57563422476175,0.00177930814562945,0.0366972658839846,-1.17394375324811,"51715","RAB23"
-1.21769368194444,8.57044128989474,-3.57249919360275,0.00179256170657024,0.0366972658839846,-1.18061583752125,"10135","NAMPT"
-1.22678534826667,8.28443237257895,-3.56560896756821,0.001822032945389,0.0366972658839846,-1.19527615588362,"100033807","SNORD115-33"
1.76605897421111,7.42775017815789,3.56461121742623,0.00182633990382769,0.0366972658839846,-1.19739864159586,"125931","CEACAM20"
-1.41573324492222,8.78597603373684,-3.55066132689126,0.00188761627611933,0.0366972658839846,-1.22706243521929,"143686","SESN3"
-1.28488904517778,9.25501801057895,-3.53880798452485,0.00194126881533322,0.0366972658839846,-1.25225099455727,"347746","PWARSN"
-1.00393319821111,9.52396608331579,-3.53560236031025,0.00195603437788078,0.0366972658839846,-1.25906026749587,"27102","EIF2AK1"
-1.75591128948889,9.43596234331579,-3.49805062562406,0.00213743925945374,0.0370518469191136,-1.33873685761522,"131034","CPNE4"
-1.04057755271111,9.09373848394737,-3.48390570597739,0.00220997061380241,0.0370518469191136,-1.36870515109961,"5862","RAB2A"
-1.52335851923333,6.76722908763158,-3.45395875009217,0.00237159070310632,0.0370518469191136,-1.43206911822378,"338428","SNORD109A"
-1.52335851923333,6.76722908763158,-3.45395875009217,0.00237159070310632,0.0370518469191136,-1.43206911822378,"338429","SNORD109B"
-1.05777128631111,8.70045494147368,-3.43748581389982,0.00246537620229691,0.0370518469191136,-1.46687377132287,"9874","TLK1"
