"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000059430",1344.92880477996,-5.6651078643303,0.193522597531199,-29.2736245616845,2.24747680062805e-188,3.62652856549342e-184,"Actg2","11468","actin, gamma 2, smooth muscle, enteric","Up_in_Male"
"ENSMUSG00000001349",766.966334548747,-4.10776628253533,0.209614170612302,-19.5967966790422,1.64669162302981e-85,1.32855080146045e-81,"Cnn1","12797","calponin 1","Up_in_Male"
"ENSMUSG00000030772",2121.18647898383,-1.64851017508545,0.084426226453189,-19.5260435570869,6.59556896939946e-85,3.54753669634099e-81,"Dkk3","50781","dickkopf WNT signaling pathway inhibitor 3","Up_in_Male"
"ENSMUSG00000067818",2011.77431821311,-2.95988407214164,0.153662804511834,-19.2622025970747,1.11531826927938e-82,4.49919389827302e-79,"Myl9","98932","myosin, light polypeptide 9, regulatory","Up_in_Male"
"ENSMUSG00000023092",1989.41788816965,-2.44945959538799,0.131613998692722,-18.6109351567285,2.62004428464194e-77,8.45540691539648e-74,"Fhl1","14199","four and a half LIM domains 1","Up_in_Male"
"ENSMUSG00000025582",1519.64974337369,2.15729618615917,0.115996047378878,18.5980146298674,3.33429534621192e-77,8.96703161774592e-74,"Nptx1","18164","neuronal pentraxin 1","Up_in_Female"
"ENSMUSG00000023885",8893.17400444992,-1.64275229231892,0.0902756423327432,-18.1970712128967,5.44417942754398e-74,1.25496113204071e-70,"Thbs2","21826","thrombospondin 2","Up_in_Male"
"ENSMUSG00000070867",442.68764871448,-3.33358869604213,0.183362384747602,-18.1803301731203,7.38875855980218e-74,1.4903126015121e-70,"Trabd2b","666048","TraB domain containing 2B","Up_in_Male"
"ENSMUSG00000070738",2394.53068305628,2.19800435215685,0.123197153675859,17.8413566107215,3.37404045522207e-71,6.04927964282925e-68,"Dgkd","227333","diacylglycerol kinase, delta","Up_in_Female"
"ENSMUSG00000005501",1422.46291865446,2.40413175183163,0.137338566876845,17.5051466350853,1.30889530242074e-68,2.1120334599861e-65,"Usp40","227334","ubiquitin specific peptidase 40","Up_in_Female"
"ENSMUSG00000021319",305.651396236795,-3.03872288101598,0.183135750034999,-16.5927345176201,7.86561210341628e-62,1.15381379000659e-58,"Sfrp4","20379","secreted frizzled-related protein 4","Up_in_Male"
"ENSMUSG00000033022",532.131165430132,-2.7592690859622,0.17422578855223,-15.8373172472973,1.7200409839582e-56,2.31288177642913e-53,"Cdo1","12583","cysteine dioxygenase 1, cytosolic","Up_in_Male"
"ENSMUSG00000035783",10570.4494065065,-2.04405297556799,0.129158189496338,-15.8259649158828,2.06016403830225e-56,2.55713899400347e-53,"Acta2","11475","actin alpha 2, smooth muscle, aorta","Up_in_Male"
"ENSMUSG00000069049",231.02192503837,-6.45427449061826,0.409337822692316,-15.7675986259147,5.19892016790026e-56,5.99212684494561e-53,"Eif2s3y","26908","eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked","Up_in_Male"
"ENSMUSG00000027996",1387.25265567153,-3.23487462419069,0.206413557401077,-15.6718127671483,2.35758170572747e-55,2.37762115022615e-52,"Sfrp2","20319","secreted frizzled-related protein 2","Up_in_Male"
"ENSMUSG00000060572",1722.07293861551,-2.38668653830593,0.152277865275745,-15.6732334931548,2.30545972699855e-55,2.37762115022615e-52,"Mfap2","17150","microfibrillar-associated protein 2","Up_in_Male"
"ENSMUSG00000047067",682.857869613073,3.33733970751826,0.213404621130807,15.6385540755119,3.97655064218516e-55,3.77444830366469e-52,"Dusp28","67446","dual specificity phosphatase 28","Up_in_Female"
"ENSMUSG00000049866",8142.25151438177,1.96473293697651,0.12626547496429,15.5603337930038,1.35390973765713e-54,1.21370486260197e-51,"Arl4c","320982","ADP-ribosylation factor-like 4C","Up_in_Female"
