"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6026","653567",0.041771971815983,10.7587846256667,1.44446089160995,0.150665737253954,0.277803611908355,-5.73959952397954
"9794","96626",-0.104051283382485,7.59968430120667,-1.4443421070125,0.150699085561087,0.277845441533633,-5.7397676543838
"10882","100130952",0.0974680717476826,12.3097734945333,1.44419916405158,0.150739223765909,0.277899782958318,-5.73996996125341
"23637","79188",-0.100893823605473,9.11406688244,-1.44410034694213,0.150766976297165,0.277931284332754,-5.74010980551435
"4101","10920",-0.142566601177987,7.52329740518667,-1.4439766145131,0.15080173177706,0.277975689918541,-5.74028489638131
"2148","10882",0.109300265364,8.49179786807333,1.44391759102451,0.150818313189694,0.277986590989548,-5.74036841399934
"18168","5157",0.107979732402967,7.32948314347333,1.44387455043305,0.150830405426935,0.277989216707016,-5.74042931389191
"12767","285423",0.100428076310566,5.32767316551333,1.44373818248958,0.150868722874686,0.278040173224288,-5.74062225481138
"4994","127343",0.0624764066211387,10.4795512578667,1.44361145792657,0.150904337385688,0.278086141569453,-5.74080153585354
"25249","283576",0.143302788916436,7.05239877815333,1.44346977724247,0.150944162806708,0.278133088563055,-5.74100195764647
"22749","9399",0.0983736998698301,8.20030538730667,1.44339487148079,0.150965221545928,0.278133088563055,-5.74110791176252
"23939","27095",-0.101173349261552,8.11406740798667,-1.4433892232429,0.150966809563093,0.278133088563055,-5.74111590097184
"11340","100132161",0.086604327617918,6.94038915240667,1.44333100205407,0.150983179355039,0.278133088563055,-5.74119825077107
"20522","100132678",0.086604327617918,6.94038915240667,1.44333100205407,0.150983179355039,0.278133088563055,-5.74119825077107
"19653","83593",-0.121369309531943,7.6449113245,-1.44328839341323,0.150995160302159,0.278135497442141,-5.74125851566577
"7796","23438",0.0680397102185584,7.86643694376,1.44320798755161,0.151017771286176,0.278157485294491,-5.74137223555543
"3247","6362",0.179747915490556,6.97572509817333,1.44298005373216,0.151081882864849,0.278255903991456,-5.74169457419049
"16335","4504",0.127895770306548,8.66321552002,1.44289881540147,0.151104738057755,0.278278329967988,-5.74180944755298
"14956","729839",0.0882179419091988,5.39640161468,1.44243039281289,0.151236573668526,0.278481764337424,-5.74247168801026
"19211","5675",0.142835337090799,6.43821646099333,1.44243038522427,0.151236575805028,0.278481764337424,-5.74247169873711
"23080","29110",-0.136834377930499,7.20438201934,-1.44218975964549,0.151304333284003,0.278586845265868,-5.74281180595504
"2317","359710",0.124270228036559,7.04222696562,1.44213439609227,0.151319926347584,0.278595871180704,-5.74289005060749
"9436","3850",0.0883028075970245,7.33390412359333,1.4420587685058,0.15134122874431,0.278615406559377,-5.74299692945603
"1509","54841",-0.126840424234632,7.08209822386667,-1.44201976362521,0.151352216343918,0.27861595123666,-5.74305205002456
"12430","100134584",0.0455762576990715,10.3326946861533,1.44187966636961,0.151391686531427,0.278668924159246,-5.74325001945326
"9777","79168",0.072634091404181,8.44398925936667,1.44180408102396,0.15141298479628,0.278688442633582,-5.74335682025455
"13942","647954",-0.0999887279152265,9.88849895799333,-1.44167524430084,0.151449293424692,0.278735584247054,-5.74353885178944
"258","1587",0.0527639079722766,5.66462710068667,1.44142591209128,0.151519578985984,0.278845247796311,-5.74389108470722
"25370","7561",0.0641266545922079,8.6439506882,1.44132578290538,0.151547811986505,0.2788551815095,-5.74403252105489
"16761","4712",0.0832370266480469,5.35500950211333,1.44129938678744,0.151555255461517,0.2788551815095,-5.74406980500057
"2948","125972",0.084845735574528,6.1087190633,1.44126176777572,0.151565864180654,0.2788551815095,-5.74412293989315
"8255","150274",-0.0447735092796364,8.54299424342,-1.44122033239667,0.151577549792438,0.2788551815095,-5.74418146364436
"23923","7188",-0.0572735560064288,10.416908624,-1.44121702926357,0.15157848137235,0.2788551815095,-5.74418612895275
"20812","27341",0.114614072377663,8.64771365238667,1.44115102405303,0.151597097690877,0.278869742250923,-5.74427935179621
"6729","2352",0.0947088478834877,6.40064196681333,1.44102210481855,0.151633463551684,0.278893403088082,-5.74446141965029
"11536","100132646",0.131038801778624,6.83498118844667,1.44102018850944,0.151634004159566,0.278893403088082,-5.74446412586309
"7832","80868",0.143309429824424,6.57019206195333,1.44097730565544,0.151646102182708,0.278893403088082,-5.7445246841377
"15167","731479",-0.167786267364002,8.52364512500667,-1.44092599122743,0.151660579879959,0.278893403088082,-5.7445971470019
"3304","1232",0.113605686049013,5.19565409630667,1.44086943329016,0.151676538196574,0.278893403088082,-5.74467701149745
"18938","5527",-0.122009237997182,7.85532367183333,-1.44086407207346,0.151678050977763,0.278893403088082,-5.74468458182162
"9290","136259",0.0982384279923689,7.55001518422,1.44081358346532,0.151692297980381,0.278893403088082,-5.74475587308726
"15120","730512",0.115847176866211,6.26881382013333,1.44080195638572,0.151695579084787,0.278893403088082,-5.74477229049055
