"gene_id","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"15908","4239",-1.14222476000562,7.95946019344,-8.28714199649857,5.62963918433744e-14,1.01174322417e-11,21.309841855752
"19299","5732",-1.05757929434632,7.20647348908,-8.2646751429035,6.41126799918495e-14,1.12885968101865e-11,21.183193285018
"22330","8835",-1.02261630215308,8.61068860140667,-8.25813084785695,6.65856717355021e-14,1.16453424144661e-11,21.1463260614454
"21065","6332",-1.42477720437164,6.48403461799333,-8.23979813376853,7.40288875785885e-14,1.26915709303318e-11,21.0431064341671
"15277","23266",-1.47314528307071,8.66374777518,-8.23102156258838,7.78789514105468e-14,1.32643633647545e-11,20.9937213942195
"20979","6304",-1.36788627999116,8.85162224094667,-8.21451892325351,8.56642523141317e-14,1.43097740452177e-11,20.9009155375167
"24727","7414",-1.15398295842106,9.06186258826667,-8.15499391474469,1.20727734908702e-13,1.94200249628757e-11,20.5667471423794
"121","33",-1.75334193068541,7.94290983469333,-8.13659253727261,1.34211933825604e-13,2.11965380821904e-11,20.4636299434263
"7662","2946",-1.21609006730092,8.78153082132,-8.13531474807608,1.3520191831069e-13,2.12242577666161e-11,20.4564728017818
"15974","4256",-1.53122466564082,9.2807899188,-8.1140279208106,1.52801287335842e-13,2.34226396863806e-11,20.3373046087992
"4271","1410",-1.34068606103415,7.78794537837333,-8.10339426224769,1.62426003313653e-13,2.47523931014648e-11,20.2778200995746
"5779","2138",-1.21931732181117,7.53206831168,-8.07681252683627,1.89197167744581e-13,2.84987803136188e-11,20.1292542982419
"6411","2263",-1.15904907203255,7.77275460720667,-8.04810898969923,2.23034306636208e-13,3.28364463086606e-11,19.9690430684136
"11541","100132655",-1.12602893682081,8.50512266308667,-7.97880338652905,3.31521833828165e-13,4.69517797159138e-11,19.583134564689
"21272","710",-1.15365911820168,9.26386598544,-7.94310231248174,4.06410447228257e-13,5.57402623385323e-11,19.3848626413778
"6052","54097",-2.10107117083206,9.03113555919333,-7.93809152251443,4.18183965732047e-13,5.70547432618399e-11,19.3570629933851
"7665","2949",-1.13794423055725,8.04193982302,-7.93005307515855,4.3778162770424e-13,5.9109592934429e-11,19.3124808286676
"4943","25849",-1.22815066042788,9.09715375263333,-7.92514770331529,4.50185449508339e-13,5.98539930037644e-11,19.2852840402641
"11311","100132091",-1.26884253174287,7.97641821488,-7.92132017850692,4.6010526217962e-13,6.08623503915671e-11,19.2640678785712
"12036","100133843",-1.09772610306468,9.31234408441333,-7.8609369448496,6.48565459800642e-13,8.28478790046320e-11,18.9299139803726
"20006","6038",-1.14995847410486,7.97530121175333,-7.85436105723551,6.7323062701322e-13,8.51636743171723e-11,18.8935871184787
"13354","572558",-1.25164584509,7.98070682194,-7.8489555970012,6.94200190279464e-13,8.7392090620737e-11,18.8637353858161
"731","50636",-1.22052670643994,9.54377636327333,-7.84090058560112,7.26655005182422e-13,9.06024056461661e-11,18.8192672288369
"17888","55003",-1.31331948750824,8.34524139954667,-7.74311344285431,1.26351239851763e-12,1.52434581448939e-10,18.2809508218273
"7661","2945",-1.03217692961069,9.02997637552667,-7.71998021235842,1.43958596156927e-12,1.6974737815626e-10,18.1540203719975
"509","220",-1.21210402377823,10.6884146479067,-7.70506558918634,1.56577766756206e-12,1.82971301520178e-10,18.0722708282075
"741","118429",-1.32923695148252,9.79277349073333,-7.69566839368203,1.65085143245325e-12,1.91197944347997e-10,18.020798018628
"4152","1359",-1.11311422461872,6.95942419969333,-7.68823745371429,1.72135287707169e-12,1.96090871983268e-10,17.9801144129796
"18008","54510",-1.14371024097228,7.3141891998,-7.67836145400701,1.81968686856574e-12,2.04393190120494e-10,17.9260705586919
"438","64853",1.03315358581438,8.07919690121333,7.66322773310144,1.98126760964781e-12,2.19701500594946e-10,17.8433133900514
"13786","646050",1.01499332724026,7.93501800647333,7.638939074181,2.27079030997338e-12,2.49681538766229e-10,17.7106414329595
"15741","10150",-1.03842996492688,8.91130526891333,-7.61411831052058,2.60992509251353e-12,2.82207626497137e-10,17.575252707589
"3375","952",-1.69635216597228,8.7784094223,-7.58947074937671,2.99623606151949e-12,3.18689451131169e-10,17.4410000414156
"9000","3778",-1.23515882467658,8.38854501386667,-7.57466016558801,3.25506200777483e-12,3.40657272532547e-10,17.3604206707576
"8038","333932",1.07918237230454,7.16394440657333,7.54905475668765,3.7557733204477e-12,3.8360162544188e-10,17.2212749184252
"8039","126961",1.07918237230454,7.16394440657333,7.54905475668765,3.7557733204477e-12,3.8360162544188e-10,17.2212749184252
"14192","653631",1.0300498923636,8.33292557268667,7.54775313668521,3.78316964344614e-12,3.8360162544188e-10,17.214207207583
"7490","79971",-1.03711450592648,9.51439116719333,-7.53306647886487,4.10634231797657e-12,4.11566055631352e-10,17.1344973016492
"21400","83699",-1.15178672146364,8.70814460311333,-7.47688294578163,5.61521954428281e-12,5.50101526708518e-10,16.8302123121459
"21614","6581",-2.02246995457693,8.95493132678667,-7.4560420268779,6.30479808809262e-12,6.15343570702643e-10,16.7176017834293
"16657","23310",-1.986628643636,9.9884258766,-7.44703827671116,6.62803948628993e-12,6.4208208540234e-10,16.6689957320551
"2903","781",-1.38099261237123,7.31388321278667,-7.40124402634555,8.54374637315081e-12,8.0375987992035e-10,16.4221955064866
"766","316",-1.11351026073403,7.25781539628667,-7.38856296147532,9.16493253717719e-12,8.53574232260654e-10,16.3539770218596
"3646","1073",-1.08359824242065,8.1346944701,-7.33689577862573,1.21921821202436e-11,1.11871856996981e-09,16.0765925005238
"8040","653604",1.11569624093411,7.27280018723333,7.21884110820813,2.33260018961513e-11,2.0329507806415e-09,15.4462443800003
"12223","100134188",-1.0813454132949,7.71908854259333,-7.2077858022488,2.47810631731273e-11,2.14541436952998e-09,15.3874652328945
"9839","55885",-1.10681711814343,7.03816740607333,-7.20389277012165,2.53145208303267e-11,2.18434138515723e-09,15.3667769915392
"21270","5176",-1.0555841212033,8.6387256165,-7.16472283676861,3.13551888848824e-11,2.65287294529594e-09,15.1589224343586
"16169","10205",-1.16624407189474,8.98994183989333,-7.08895800839966,4.73602473107031e-11,3.91797042752258e-09,14.7584508351858
"1119","84896",-1.11483611547931,8.44515970774667,-7.06636419108196,5.35368449798615e-11,4.38715925575538e-09,14.6394331183053
"5382","2202",-1.07520871695219,8.26841311917333,-7.03834353006536,6.23114812081031e-11,5.04277915777005e-09,14.492091180143
"17347","4969",-1.39426368698955,7.09876037262,-7.03394414446762,6.38125189616371e-11,5.14826759015883e-09,14.468984321175
"16162","744",-1.46474079079068,8.37897062408,-7.00148928963831,7.60456959884403e-11,6.00507512655383e-09,14.2987461489648
"21176","10512",-1.3403582416818,9.08529429122667,-6.99684201000208,7.79772120048102e-11,6.10212662952958e-09,14.2744018322231
"4160","1363",-1.40197160486701,9.85214608070667,-6.98777274162818,8.18871641157481e-11,6.35088574313178e-09,14.2269168765741
"7064","2634",-1.04434940985416,7.31573024022,-6.96761309929258,9.12851448675315e-11,7.0378686097722e-09,14.1214765778502
"2163","716",-1.36268673782363,8.99865480998,-6.9512588337011,9.9684992895548e-11,7.5611801189875e-09,14.0360531367106
"877","367",1.02360129103455,9.63725936823333,6.92659207883808,1.13817465522051e-10,8.49847946716083e-09,13.9074047767216
"23273","7043",-1.10744609681238,8.75082817342667,-6.87726749338637,1.48268502454384e-10,1.07061378662842e-08,13.6508595810481
"21246","12",-2.16397090016753,9.46943191795333,-6.87227005172,1.52286678487051e-10,1.09323376162371e-08,13.6249198999057
"8796","3678",-1.01694192115469,9.08586507944,-6.86596728828175,1.57507901576531e-10,1.12742948287148e-08,13.5922187633529
"21556","6565",-1.55855719510928,9.01256647355333,-6.8654840770635,1.57915407823819e-10,1.12742948287148e-08,13.5897123219402
"8606","3572",-1.02234228534311,9.40385039534,-6.84265965114138,1.78396186639502e-10,1.25305289154684e-08,13.4714253543334
"19189","158471",-1.34695691682805,8.84802706976667,-6.80672072293257,2.16073358991185e-10,1.4935426159022e-08,13.2855899636712
"19476","5873",-1.27194590303254,8.95408893494667,-6.73382444009357,3.18216145794599e-10,2.1046686658024e-08,12.9102390719768
"5625","2045",-1.20588573453716,7.82520019284667,-6.72922692108796,3.2605823043872e-10,2.15107631063357e-08,12.8866379090045
"17123","3164",-1.31969183186541,10.41538028318,-6.72341143450112,3.36251246474042e-10,2.21272000804724e-08,12.8567966865293
"7805","3039",1.11187164344114,9.2029907865,6.56151567544673,7.87897559494531e-10,4.84241096765754e-08,12.0316667520289
"7806","3040",1.11187164344114,9.2029907865,6.56151567544673,7.87897559494531e-10,4.84241096765754e-08,12.0316667520289
"21163","6401",-1.35026913817356,7.53881768570667,-6.54696830016574,8.50104469983704e-10,5.1518307868152e-08,11.9580626788781
"17836","10161",-1.02542723261189,7.42082214072667,-6.50104618109192,1.0799465205821e-09,6.26749823929762e-08,11.7263093405661
"5243","1843",-1.17988452425151,11.2597555379867,-6.46463980584907,1.30474061020289e-09,7.31241735605749e-08,11.5432261186327
"7807","3043",1.20645595568461,7.42304131086,6.42020064476364,1.64223743374631e-09,8.75154709325053e-08,11.3205315209575
"4553","1545",-1.38329528538409,8.92819912172667,-6.41960104401885,1.64733347488478e-09,8.76078837184133e-08,11.3175327255368
"1491","8553",-1.03393993680394,9.07777597063333,-6.41047144930639,1.72687614343138e-09,9.1279240206244e-08,11.2718923198191
"8789","3672",-1.05587877563881,8.29923812856667,-6.38687572264429,1.95038195463559e-09,1.01650006711698e-07,11.1541043147521
"5","2",-1.23215476188992,10.0369549291733,-6.37275228881291,2.09753307009932e-09,1.08022953110115e-07,11.0837197383654
"21706","6515",-1.09708712194898,8.64781030732667,-6.31919014642086,2.76164097275938e-09,1.37526920276569e-07,10.8176037387974
"20021","390",-1.07683689527923,7.578635222,-6.29010176715541,3.20489843779544e-09,1.55814269385283e-07,10.6736254930423
"3739","1135",-1.08323760272359,9.23455801127333,-6.28920562401723,3.2196104293221e-09,1.56238041299264e-07,10.6691959836051
"4032","7373",-1.00198284436401,7.61318123025333,-6.21826350154253,4.6214019802385e-09,2.14668652768334e-07,10.3197085685475
"8496","3512",-2.06148427692407,7.81278622670667,-6.21008985505831,4.81722063760163e-09,2.22180447071258e-07,10.2795915123622
"22337","6648",-1.05911367984572,10.3543323162933,-6.15223494215501,6.45641889712278e-09,2.87603111179697e-07,9.99652637948951
"739","290",-1.86544302188027,9.6729735506,-6.15172890664238,6.47293611396852e-09,2.87846829682433e-07,9.99405745046548
"15447","4057",-2.55349698693531,9.21039643452,-6.06713951369455,9.90534902430015e-09,4.09791277408761e-07,9.58305935465867
"8799","8516",-1.39198846743231,7.46767780754,-6.06710470804277,9.90707643299895e-09,4.09791277408761e-07,9.58289094768507
"14437","728320",-2.49219055283487,8.95778440349333,-6.05781687101156,1.03787580310901e-08,4.28621324139742e-07,9.53797266802941
"16328","4495",-1.1867998591133,10.00599808138,-5.96548267369047,1.64439348172088e-08,6.43412158260729e-07,9.09370205089839
"9406","3866",-1.0846176970679,8.41848444472,-5.92609180030097,1.99864124724485e-08,7.57014422412115e-07,8.90544607028062
"16527","26509",-1.09551586068541,8.60411978722667,-5.89028878898842,2.38487753034749e-08,8.85292358451928e-07,8.73500747728761
"18184","5166",-1.23169176893211,8.47893406325333,-5.82940522020018,3.21609807662993e-08,1.13804383663044e-06,8.44665538701098
"9449","3852",-1.21220040394335,9.65692151423333,-5.81219097947544,3.4986797060477e-08,1.22214603833642e-06,8.36546791143126
"15414","4045",-1.07771855579871,8.26659858404667,-5.76865610028429,4.32632443897339e-08,1.47565037375926e-06,8.16082214461694
"25283","7538",-1.13440233565931,9.83490521382667,-5.7352461585776,5.08874119938667e-08,1.69791942272493e-06,8.00443441981971
