"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000153885.14",0.0151020043001895,0.735963513460094,0.834482631195387,"KCTD15"
"ENSG00000274196.5",0.0150981268449487,0.736028782795359,0.834482631195387,"FAM197Y4"
"ENSG00000229182.3",0.015097829281185,0.736033791774747,0.834482631195387,"MRPS16P1"
"ENSG00000231815.2",0.015095926412495,0.736065823594179,0.834485640590312,"AC007179.1"
"ENSG00000121022.14",0.0150915790203622,0.736139006860178,0.834502092519898,"COPS5"
"ENSG00000261238.1",0.0150883265299428,0.736193760296307,0.83451805983759,"AC009166.1"
"ENSG00000186881.3",0.0150851241441571,0.736247671560494,0.834529490515259,"OR13F1"
"ENSG00000279207.1",0.0150849153934283,0.736251185865263,0.834529490515259,"AC015813.6"
"ENSG00000256955.2",0.0150812370084434,0.736313112136671,0.834583055520414,"AC131009.2"
"ENSG00000228578.1",0.0150793934215423,0.736344149895513,0.834601608128408,"TUBB1P2"
"ENSG00000126746.17",0.0150724370227049,0.736461268405163,0.834667840860872,"ZNF384"
"ENSG00000182400.15",0.0150672816122695,0.736548069262882,0.834749587740501,"TRAPPC6B"
"ENSG00000223445.1",0.0150556370681682,0.736744139006558,0.83484099930182,"RPL6P21"
"ENSG00000212565.1",0.0150555195396647,0.736746118027627,0.83484099930182,"AC068531.1"
"ENSG00000255559.1",0.0150478943300348,0.736874519966213,0.834927679905118,"ZNF252P-AS1"
"ENSG00000255210.1",0.0150466193310031,0.736895990562559,0.834927679905118,"AP001889.1"
"ENSG00000222355.1",0.0150392759929038,0.737019654130568,0.834965724224105,"RNU2-29P"
"ENSG00000250185.2",0.0150386422050877,0.737030327587129,0.834965724224105,"RCC2P8"
"ENSG00000272425.1",0.015029963122049,0.73717649486533,0.835095821002215,"AC009902.3"
"ENSG00000268221.6",0.015027678451382,0.737214973328024,0.83510615398119,"OPN1MW"
"ENSG00000279261.2",0.01502463806919,0.737266180515726,0.835130904473405,"PP2672"
"ENSG00000230056.1",0.0150220076382405,0.737310484098451,0.835139239144696,"DDX6P1"
"ENSG00000144035.4",0.0150147176306304,0.737433272122059,0.835253656198294,"NAT8"
"ENSG00000110925.7",0.0150034886643181,0.737622418408464,0.835422911533379,"CSRNP2"
"ENSG00000235756.2",0.0150023356397359,0.73764184142431,0.835423364337963,"AC098657.1"
"ENSG00000252856.1",0.0150000141416144,0.737680948204584,0.835439630085317,"RNA5SP503"
"ENSG00000258115.1",0.0149988679532501,0.73770025656225,0.835439630085317,"AC090109.1"
"ENSG00000105552.15",0.014995226044368,0.73776160820098,0.835475848949588,"BCAT2"
"ENSG00000263916.1",0.0149938418179883,0.737784927331282,0.835485626406421,"AC100778.2"
"ENSG00000244067.3",0.0149724711584645,0.738144974969519,0.83575139156503,"GSTA2"
"ENSG00000228694.1",0.0149702488764173,0.738182418722057,0.83576017738967,"MTND4P18"
"ENSG00000282950.1",0.0149698604759722,0.738188963036021,0.83576017738967,"AC063952.4"
"ENSG00000272872.1",0.0149548295100597,0.738442240300149,0.83599702267275,"AP000525.1"
"ENSG00000156411.10",0.0149497622774893,0.738527631399705,0.83607705767035,"ATP5MPL"
"ENSG00000277723.1",0.0149480117764915,0.738557130932247,0.83609381666126,"MIR6827"
"ENSG00000273014.1",0.0149438486809493,0.738627289173093,0.836139965038895,"AC018645.3"
"ENSG00000225697.13",0.0149414723396,0.738667337251944,0.836147975305337,"SLC26A6"
"ENSG00000125816.5",0.0149269011979875,0.738912917689218,0.836292303093445,"NKX2-4"
"ENSG00000167165.19",0.0149255749544672,0.738935271372188,0.836292303093445,"UGT1A6"
"ENSG00000242990.2",0.0149222779662293,0.738990842685228,0.83630191181928,"RPL13AP23"
"ENSG00000249978.1",0.0149169322694662,0.739080948226795,0.836387245643216,"TRGV7"
"ENSG00000133136.4",0.014900645634308,0.739355493122686,0.836666947946426,"GNG5P2"
"ENSG00000223702.1",0.0149005253091746,0.73935752157479,0.836666947946426,"ZDHHC20P2"
"ENSG00000271413.1",0.0148862639910309,0.739597952982439,0.836905730916701,"AC104640.2"
"ENSG00000237549.1",0.0148800533597732,0.739702665880158,0.837004532695312,"RPS6P3"
"ENSG00000150556.17",0.0148780175977041,0.739736990417992,0.837004532695312,"LYPD6B"
"ENSG00000104419.17",0.0148754477598894,0.739780320627823,0.837004532695312,"NDRG1"
"ENSG00000254404.1",0.0148752890302087,0.739782997006747,0.837004532695312,"AP003306.1"
"ENSG00000225661.7",0.014873036872054,0.73982097151987,0.837024908178816,"RPL14P5"
"ENSG00000240216.7",0.0148685444085349,0.739896722580225,0.837093965393775,"CPHL1P"
"ENSG00000235840.1",0.0148611763074185,0.740020967537081,0.837186955476222,"AC012363.2"
"ENSG00000256537.5",0.0148603777782931,0.74003443317884,0.837186955476222,"SMIM10L1"
"ENSG00000236829.9",0.0148601795582409,0.740037775787086,0.837186955476222,"Z97634.1"
"ENSG00000143816.8",0.0148590162019768,0.740057393700382,0.83719250178549,"WNT9A"
"ENSG00000260289.2",0.0148374417594477,0.740421238452487,0.837465121065206,"AC093515.1"
"ENSG00000147378.11",0.0148300832881929,0.740545349512509,0.837524147279282,"FATE1"
"ENSG00000271174.1",0.0148241617556692,0.740645229450973,0.83760766969118,"AC104440.1"
"ENSG00000251670.1",0.0148219843749609,0.740681956960399,0.83763255500811,"AC113346.2"
"ENSG00000260552.1",0.0148208915186813,0.74070039120699,0.837635912416464,"AC023043.1"
"ENSG00000242151.1",0.0148200626999589,0.740714371779873,0.837635912416464,"DYNLL1P5"
"ENSG00000254411.1",0.014813041820776,0.74083280389091,0.8376777033179,"AP002512.1"
"ENSG00000214669.3",0.0147980072501575,0.741086436016226,0.837921853102597,"AL157702.1"
"ENSG00000244256.3",0.0147847536279477,0.741310046935707,0.838090200605829,"RN7SL130P"
"ENSG00000169696.16",0.0147746177722049,0.741481070586249,0.838253006435439,"ASPSCR1"
"ENSG00000256085.1",0.0147716016675056,0.741531964182895,0.838293884637314,"AC130404.1"
"ENSG00000288020.1",0.0147677881228446,0.741596315354307,0.838303938271935,"AP002991.2"
"ENSG00000200448.1",0.0147675818375214,0.741599796340964,0.838303938271935,"Y_RNA"
"ENSG00000163082.10",0.0147651378986505,0.741641037284437,0.838333900264717,"SGPP2"
"ENSG00000131864.10",0.0147461419197701,0.741961615561529,0.838646286687767,"USP29"
"ENSG00000170788.14",0.014736693449625,0.74212108563505,0.838742593257033,"DYDC1"
"ENSG00000088926.14",0.0147359449140917,0.742133719794242,0.838742593257033,"F11"
"ENSG00000207462.1",0.0147318586433957,0.742202691147422,0.838802123665606,"RNU6-376P"
"ENSG00000225883.2",0.0147290497653036,0.742250102841074,0.838839042964864,"BMS1P11"
"ENSG00000236121.1",0.0147202917548338,0.742397937555593,0.8389665537582,"HAUS6P2"
"ENSG00000234327.8",0.0147171241048277,0.742451409639461,0.8389665537582,"ZNF232-AS1"
"ENSG00000108825.18",0.0147094785222732,0.742580477371216,0.839067677803165,"PTGES3L-AARSD1"
"ENSG00000263681.1",0.0146952343088048,0.742820958123231,0.839250789786818,"MIR3197"
"ENSG00000204514.10",0.0146887497964217,0.742930442476938,0.839299880219362,"ZNF814"
"ENSG00000212251.1",0.0146865447366709,0.742967673834878,0.839299880219362,"RNA5SP376"
"ENSG00000267696.6",0.0146817194854202,0.743049147938537,0.839358585797025,"ERVK-28"
"ENSG00000133317.16",0.0146717821268292,0.743216948733686,0.839457767986929,"LGALS12"
"ENSG00000267104.2",0.0146665140014493,0.743305910467706,0.839460428699986,"TBC1D3P1-DHX40P1"
"ENSG00000276727.1",0.014666436731816,0.743307215329309,0.839460428699986,"AC137834.2"
"ENSG00000240626.3",0.0146661422007749,0.743312189117214,0.839460428699986,"RN7SL150P"
"ENSG00000258767.1",0.0146647746041536,0.743335284057294,0.839460428699986,"AC060814.1"
"ENSG00000111276.11",0.0146646603270249,0.743337213893662,0.839460428699986,"CDKN1B"
"ENSG00000164331.10",0.0146645330512349,0.743339363244695,0.839460428699986,"ANKRA2"
"ENSG00000215817.7",0.0146630828806835,0.743363852925661,0.839460428699986,"ZC3H11B"
"ENSG00000199903.1",0.0146563440372409,0.743477658195518,0.83955925544277,"RNU6-1273P"
"ENSG00000283359.1",0.0146506743387758,0.743573412123836,0.839617388825274,"MIR3977"
"ENSG00000243234.1",0.0146466399085199,0.743641550879345,0.839677663521188,"AC010326.1"
"ENSG00000214883.4",0.0146429063272362,0.743704610285643,0.839732200626771,"AC024405.1"
"ENSG00000164251.5",0.0146406096130631,0.743743402158637,0.839749027494539,"F2RL1"
"ENSG00000130167.14",0.0146402762238523,0.743749033210102,0.839749027494539,"TSPAN16"
"ENSG00000215113.6",0.01462589182231,0.743992003406915,0.839940013688725,"CXorf49B"
"ENSG00000139192.12",0.0146243376059432,0.744018257550526,0.839952985947457,"TAPBPL"
"ENSG00000227881.1",0.0146145237908742,0.744184041389069,0.840040131480493,"ASS1P5"
"ENSG00000234942.3",0.0146076291503771,0.744300518960645,0.840106054412402,"GRID1-AS1"
"ENSG00000213512.3",0.0146058942763052,0.744329828719599,0.840106054412402,"GBP7"
"ENSG00000224622.1",0.0146049485221498,0.744345806879939,0.840106054412402,"OR9R1P"
"ENSG00000185189.18",0.0146012500799491,0.744408291721653,0.840146199502383,"NRBP2"
"ENSG00000212279.2",0.0146010950928506,0.744410910251087,0.840146199502383,"AC012435.1"
"ENSG00000226555.1",0.0145999366222066,0.744430482873382,0.840151622902051,"AGKP1"
"ENSG00000267106.8",0.0145940962329991,0.744529160069571,0.840229653141811,"ZNF561-AS1"
"ENSG00000250862.1",0.014592512527426,0.744555918531889,0.840233539117243,"HMGB1P29"
"ENSG00000287414.1",0.0145786495875288,0.744790161397893,0.840409432441613,"AC093787.2"
"ENSG00000102128.8",0.0145782718722084,0.744796544004103,0.840409432441613,"RAB40AL"
"ENSG00000232471.3",0.0145670947842966,0.744985421534482,0.840544483636317,"AC119751.1"
"ENSG00000229859.10",0.0145651129688441,0.745018913106671,0.840565601542415,"PGA3"
"ENSG00000257432.1",0.0145515648457128,0.745247881675775,0.84076323941935,"AL512310.3"
"ENSG00000104973.19",0.0145464430949562,0.745334447109012,0.840818342148258,"MED25"
"ENSG00000234488.1",0.0145457372392805,0.745346377402547,0.840818342148258,"RPL27P6"
"ENSG00000267056.2",0.014541507919934,0.745417862159587,0.840870935769523,"AC005336.1"
"ENSG00000250921.2",0.0145412300447084,0.745422558935825,0.840870935769523,"LINC02063"
"ENSG00000257959.1",0.014536541564841,0.7455018072244,0.840895680997086,"CR383656.10"
"ENSG00000201822.1",0.0145307242730061,0.7456001392924,0.840949914873344,"RNA5SP149"
"ENSG00000265927.1",0.0145283433878238,0.745640385562122,0.840949914873344,"AC125421.2"
"ENSG00000197976.12",0.0145228427845526,0.745733369912959,0.841004769553956,"AKAP17A"
"ENSG00000183495.14",0.0145091436484611,0.745964961518771,0.841199249894701,"EP400"
"ENSG00000288072.1",0.0145043598305428,0.746045840044954,0.841273779114771,"AC008507.5"
"ENSG00000254674.1",0.0144952544141184,0.746199790204691,0.841363999051003,"OR4A42P"
"ENSG00000233107.1",0.0144937753599388,0.746224798320892,0.841375038937693,"SUCLA2P2"
"ENSG00000237119.1",0.0144929260424139,0.746239158856028,0.841375038937693,"LINC01056"
"ENSG00000283268.1",0.0144772706873913,0.746503880390238,0.841656829374008,"TEX54"
"ENSG00000257790.1",0.0144749263802888,0.746543523616486,0.84166816655991,"EIF4A1P4"
"ENSG00000285191.1",0.014473708340883,0.746564121442848,0.841674709916929,"AC090679.3"
"ENSG00000224809.2",0.0144704806296715,0.746618704979331,0.841719567668465,"BEND3P2"
"ENSG00000230457.3",0.0144680473967884,0.746659854001468,0.841749278201275,"PA2G4P4"
"ENSG00000136810.13",0.0144660858284477,0.746693027108451,0.841769996062399,"TXN"
"ENSG00000215007.3",0.0144637232133452,0.746732983147962,0.841770009056032,"DNAJA1P3"
"ENSG00000252064.1",0.0144618039942269,0.746765441069387,0.841770009056032,"Y_RNA"
"ENSG00000222727.1",0.0144617108121353,0.746767016980578,0.841770009056032,"RNU4-64P"
"ENSG00000202269.1",0.0144559707763425,0.746864095465634,0.841858982608983,"U8"
"ENSG00000243366.3",0.0144535754791152,0.746904607168379,0.841858982608983,"RN7SL60P"
"ENSG00000214533.3",0.0144508364508728,0.746950933254091,0.841858982608983,"KRT18P33"
"ENSG00000258526.7",0.0144507891646765,0.74695173302909,0.841858982608983,"AL049828.1"
"ENSG00000237447.1",0.0144505247807778,0.746956204690701,0.841858982608983,"CDC27P2"
"ENSG00000231086.1",0.0144503566611491,0.746959048189346,0.841858982608983,"TSSK1A"
"ENSG00000165689.17",0.0144472658684817,0.747011325057278,0.841889210469852,"ENTR1"
"ENSG00000252486.1",0.014432823163222,0.747255620615986,0.84211209362681,"Y_RNA"
"ENSG00000174137.13",0.0144238860597608,0.74740680266868,0.842240878329654,"FAM53A"
"ENSG00000160207.9",0.0144159695174588,0.747540728771197,0.842341744543072,"HSF2BP"
"ENSG00000228560.1",0.0144077373399556,0.747680002610885,0.84244846503867,"AL513323.1"
"ENSG00000241945.8",0.0144033979774679,0.747753420231702,0.842497976774774,"PWP2"
"ENSG00000213285.4",0.0143916454791604,0.747952272060063,0.842625999358992,"RPL23AP45"
"ENSG00000231515.1",0.0143864580136903,0.748040049099786,0.842704101093701,"AC006003.1"
"ENSG00000266586.1",0.0143713408606495,0.748295864829948,0.842908837146736,"AC091027.2"
"ENSG00000243406.6",0.0143675225069716,0.748360484207618,0.842964936802566,"MRPS31P5"
"ENSG00000065911.13",0.0143655749847303,0.748393443508204,0.842966614896599,"MTHFD2"
"ENSG00000247699.2",0.0143590190842905,0.748504397030905,0.843017036138753,"FABP6-AS1"
"ENSG00000229742.1",0.0143586608720532,0.748510459644405,0.843017036138753,"AC092809.1"
"ENSG00000236424.7",0.0143544004037743,0.748582567728762,0.843081558828737,"TSPY10"
"ENSG00000228587.1",0.0143461386239401,0.748722403937437,0.843149863218999,"AL049748.1"
"ENSG00000286293.1",0.0143458358851311,0.748727528152944,0.843149863218999,"AP005901.5"
"ENSG00000204403.9",0.0143455636787605,0.748732135579953,0.843149863218999,"CASP12"
"ENSG00000178130.9",0.0143421122660474,0.748790555752986,0.843196038299422,"FAM27E5"
"ENSG00000257281.1",0.014338181866269,0.748857085228418,0.843223808532249,"AC009729.1"
"ENSG00000230828.1",0.0143247456635168,0.749084532532847,0.843446530822342,"AL583843.1"
"ENSG00000234225.2",0.0143189234411981,0.749183097552805,0.843489167826691,"AC244394.3"
"ENSG00000250747.1",0.0143153331937023,0.749243879270132,0.843492296890793,"AC116345.2"
"ENSG00000233447.1",0.01431365792216,0.749272241601497,0.843492296890793,"AC103563.6"
"ENSG00000266663.1",0.01431365792216,0.749272241601497,0.843492296890793,"MIR3169"
"ENSG00000259050.2",0.0143135872633614,0.749273437861721,0.843492296890793,"CHORDC2P"
"ENSG00000215311.3",0.0143097289428353,0.749338760510479,0.843532451557632,"NPM1P12"
"ENSG00000169116.11",0.0143078099681024,0.74937125005807,0.843546160026843,"PARM1"
"ENSG00000255993.1",0.0143072581976165,0.749380591989817,0.843546160026843,"PSMC1P9"
"ENSG00000278702.1",0.014304930748122,0.74941999804268,0.84355194659216,"Metazoa_SRP"
"ENSG00000253756.1",0.0143030098964043,0.749452520478875,0.843560365758015,"CARS1P2"
"ENSG00000242061.1",0.0142948877379318,0.749590043749496,0.843681774927595,"AL160314.1"
"ENSG00000268864.4",0.0142879501520932,0.749707516284781,0.843780607794066,"AC011487.2"
"ENSG00000201805.1",0.0142849739206881,0.749757913896772,0.843820636492434,"RNU6-1180P"
"ENSG00000225882.1",0.0142785356218286,0.74986693960381,0.843926645728746,"LINC01456"
"ENSG00000173406.16",0.0142663192593114,0.750073824335098,0.844125231688799,"DAB1"
"ENSG00000270811.1",0.0142654879414228,0.750087903398085,0.844125231688799,"AL590095.1"
"ENSG00000227344.2",0.0142601392559487,0.750178489840016,0.844210475956721,"HAUS6P1"
"ENSG00000225898.1",0.0142524523776766,0.750308682412917,0.844306886380627,"AC002075.1"
"ENSG00000251977.1",0.0142477068383308,0.750389061100854,0.844363933727792,"RNU6-991P"
"ENSG00000279501.1",0.0142321050868953,0.750653338469614,0.844611193448931,"CR392039.3"
"ENSG00000207756.1",0.0142246579834903,0.750779494908029,0.8447014156189,"MIR580"
"ENSG00000083812.12",0.0142240387583491,0.750789985089566,0.8447014156189,"ZNF324"
"ENSG00000232743.2",0.0142229895323551,0.750807759942913,0.8447014156189,"ELF2P3"
"ENSG00000268181.3",0.0142186378003429,0.750881483693127,0.844721752330908,"AC073188.6"
"ENSG00000256994.2",0.014218069387193,0.750891113485974,0.844721752330908,"LINC02378"
"ENSG00000252231.1",0.0142110605162119,0.75100985771757,0.844811844256678,"RNA5SP67"
"ENSG00000214248.2",0.0141893599251768,0.751377546214934,0.845158614804394,"AC010336.1"
"ENSG00000228347.1",0.0141729949457939,0.751654866893582,0.845420404922139,"FTLP17"
"ENSG00000259443.1",0.0141658169939459,0.75177651444119,0.845486904354593,"AC012414.3"
"ENSG00000264621.1",0.0141649799930582,0.751790699821824,0.845486904354593,"MIR5591"
"ENSG00000230407.1",0.014164069419236,0.751806132201794,0.845486904354593,"AC018717.1"
"ENSG00000254587.2",0.0141634497190643,0.751816634919757,0.845486904354593,"AP003066.1"
"ENSG00000188050.3",0.0141600688712545,0.751873934550587,0.845500540738072,"RNF133"
"ENSG00000277770.1",0.0141553941031118,0.751953166180662,0.84556004127954,"AC137803.1"
"ENSG00000285754.1",0.0141535311419512,0.751984741831147,0.845563738608864,"AC008170.1"
"ENSG00000263234.1",0.0141512197525886,0.752023918543971,0.845563738608864,"AC010401.2"
"ENSG00000267676.1",0.0141505681222939,0.752034963415685,0.845563738608864,"THA1P"
"ENSG00000277775.2",0.0141472729226226,0.752090816501592,0.845591293094774,"H3C7"
"ENSG00000207244.1",0.0141408706945248,0.752199336902249,0.845681702521138,"SNORA70"
"ENSG00000255268.2",0.0141365631879979,0.752272353658888,0.845719472503316,"AC130364.2"
"ENSG00000109906.14",0.0141297025020049,0.75238865405059,0.845827689197365,"ZBTB16"
"ENSG00000252207.1",0.0141287449862917,0.752404886029531,0.845829223673223,"RNA5SP365"
"ENSG00000228767.1",0.0141258993287223,0.752453126773764,0.845856657795252,"KRT8P18"
"ENSG00000231993.1",0.0141254242555226,0.752461180501725,0.845856657795252,"EP300-AS1"
"ENSG00000220349.4",0.0141226484139956,0.752508238781764,0.845856657795252,"Z85996.1"
"ENSG00000232060.3",0.0141214142324931,0.752529161905702,0.845856657795252,"SLC4A1APP1"
"ENSG00000243873.1",0.0141211664573086,0.752533362469275,0.845856657795252,"HMGB1P36"
"ENSG00000233648.1",0.0141097854138869,0.752726314589462,0.846023394692473,"AC010095.1"
"ENSG00000224876.1",0.0141055689063952,0.752797804394222,0.846070316378587,"AL121901.1"
"ENSG00000213568.4",0.0141028463178763,0.752843966308411,0.846105483291542,"HNRNPA1P13"
"ENSG00000234479.2",0.0141007389119688,0.752879698310161,0.846124527622794,"AP1B1P1"
"ENSG00000261188.1",0.0141000926600067,0.752890655904528,0.846124527622794,"Z95115.1"
"ENSG00000196597.13",0.0140903607465403,0.75305567240622,0.846281304964532,"ZNF782"
"ENSG00000205331.5",0.0140874391270551,0.753105214235477,0.846301295435149,"OR6C72P"
"ENSG00000231082.1",0.014084077050616,0.753162226136736,0.846346136238071,"LINC02655"
"ENSG00000226771.1",0.0140819393342197,0.753198476836209,0.846370154901095,"AP001136.1"
"ENSG00000231505.1",0.0140793410474431,0.753242538468779,0.846402829698488,"AC108868.1"
"ENSG00000179571.10",0.0140616003089767,0.753543406535214,0.846635264687147,"NBPF17P"
"ENSG00000131899.11",0.0140553119446434,0.753650060886778,0.846679833630198,"LLGL1"
"ENSG00000112246.10",0.0140542819568287,0.753667530531597,0.846679833630198,"SIM1"
"ENSG00000226668.5",0.0140372414640417,0.753956572923351,0.846920930803353,"AL136981.1"
"ENSG00000278237.1",0.0140357329522065,0.75398216209517,0.846921957916141,"AC025188.3"
"ENSG00000230187.1",0.0140290566057768,0.754095417456871,0.847010001290646,"AL139109.1"
"ENSG00000227443.2",0.0140246779176106,0.754169698957228,0.847033167622229,"H3P30"
"ENSG00000131061.14",0.0140237660030981,0.754185169259056,0.847033167622229,"ZNF341"
"ENSG00000266522.1",0.014023452756193,0.754190483402866,0.847033167622229,"AP005242.2"
"ENSG00000201148.1",0.014021108420554,0.754230254752303,0.84704751981405,"RNA5SP42"
"ENSG00000237498.3",0.0140209442844692,0.754233039323993,0.84704751981405,"AC010105.1"
"ENSG00000248880.1",0.0140055756348703,0.754493782855127,0.847240003710189,"ICE2P1"
"ENSG00000181873.13",0.0140009609454807,0.754572080829504,0.847289140595346,"IBA57"
"ENSG00000270554.1",0.0140000413382718,0.754587684213054,0.847289140595346,"AC069431.2"
"ENSG00000164237.9",0.0139994857305318,0.754597111504501,0.847289140595346,"CMBL"
"ENSG00000165478.7",0.0139964271913064,0.754649008015628,0.84730109235078,"HEPACAM"
"ENSG00000285228.1",0.013991433678352,0.754733739039273,0.847375655973819,"AL359538.2"
"ENSG00000178093.14",0.0139874406776075,0.754801495269646,0.847435005532936,"TSSK6"
"ENSG00000249791.1",0.0139835583474366,0.754867375362466,0.847458799583574,"AC008494.2"
"ENSG00000207042.1",0.0139776925207796,0.754966917204636,0.847534788290269,"RNU6-196P"
"ENSG00000236572.1",0.013970080542956,0.755096096912397,0.847624627592548,"AC006369.2"
"ENSG00000280244.1",0.0139700613018245,0.755096423454286,0.847624627592548,"AL512356.3"
"ENSG00000248104.1",0.0139695867661057,0.755104476829717,0.847624627592548,"TARS2P1"
"ENSG00000283324.1",0.0139463110857275,0.755499522418763,0.847967691786594,"CTXND2"
"ENSG00000224482.1",0.0139359400618913,0.75567556475843,0.848102366248432,"HSFY4P"
"ENSG00000274919.1",0.0139357295065334,0.755679138949111,0.848102366248432,"AL390240.1"
"ENSG00000241011.1",0.013928013908175,0.755810115320356,0.848203770961671,"AC108073.2"
"ENSG00000166558.11",0.0139217189511434,0.755916980735347,0.848290618640516,"SLC38A8"
"ENSG00000186104.11",0.0139181330498312,0.755977858344652,0.848290618640516,"CYP2R1"
"ENSG00000225712.1",0.0139163366550563,0.756008356187746,0.848304506806094,"ATP5MC2P1"
"ENSG00000168297.16",0.0139104747942273,0.756107877100099,0.848343939606752,"PXK"
"ENSG00000173451.7",0.0139102777661719,0.756111222253325,0.848343939606752,"THAP2"
"ENSG00000249433.1",0.0139089970767461,0.756132965980328,0.848343939606752,"AC008628.1"
"ENSG00000286159.1",0.013899511439872,0.756294020463845,0.848480158465709,"AL035106.1"
"ENSG00000108379.10",0.0138992111416859,0.756299119331254,0.848480158465709,"WNT3"
"ENSG00000253191.1",0.0138946547836503,0.756376484617904,0.848516757159941,"IGKV1D-32"
"ENSG00000207251.1",0.0138845466244476,0.756548126141333,0.848627878784318,"RNU6-342P"
"ENSG00000263938.1",0.0138791423289173,0.756639898655346,0.848660671686623,"AC100832.2"
"ENSG00000215317.2",0.0138774371241456,0.756668856133016,0.848660671686623,"THUMPD1P1"
"ENSG00000237937.6",0.0138752901090923,0.756705316837081,0.848684834325154,"LINC02702"
"ENSG00000235376.5",0.0138670925864347,0.756844532493111,0.848807506300746,"RPEL1"
"ENSG00000215833.3",0.0138661560083901,0.756860438570827,0.848808612884094,"QRSL1P1"
"ENSG00000253557.6",0.0138650527610164,0.756879175356228,0.848812893961126,"AC100849.1"
"ENSG00000252060.1",0.0138589544652213,0.75698274713691,0.848895579462287,"RNA5SP464"
"ENSG00000266533.1",0.0138532413312572,0.757079781382724,0.848954194303991,"MIR3619"
"ENSG00000280150.1",0.0138463092803284,0.757197523347943,0.849019288447665,"AC148477.9"
"ENSG00000256254.1",0.0138451081940702,0.757217924556296,0.849025430751884,"AP000619.3"
"ENSG00000198535.5",0.0138397933707973,0.757308202208905,0.849087621237689,"C2CD4A"
"ENSG00000118640.11",0.0138343823610685,0.75740011707697,0.849096320407836,"VAMP8"
"ENSG00000230031.10",0.0138305126792583,0.757465852062093,0.849136070646267,"POTEB2"
"ENSG00000225947.1",0.0138287305743926,0.757496125588101,0.849153276187812,"AL596448.1"
"ENSG00000226537.2",0.0138264527397269,0.757534820869497,0.849163190363879,"OR7E33P"
"ENSG00000207810.1",0.0138254679074977,0.757551551138866,0.849165213258664,"MIR519E"
"ENSG00000253711.1",0.013823135393082,0.757591176202055,0.849169487027122,"AC023866.1"
"ENSG00000224227.3",0.0138226215527421,0.757599905475034,0.849169487027122,"OR2L1P"
"ENSG00000131446.17",0.0138226076881836,0.757600141010716,0.849169487027122,"MGAT1"
"ENSG00000218732.1",0.0138064860156193,0.757874036467233,0.849409549598721,"AL035633.1"
"ENSG00000227805.1",0.0138032151440067,0.757929609889144,0.849455101066192,"RPL21P90"
"ENSG00000263343.1",0.0137981790105063,0.758015178257758,0.849487566273218,"AC009088.4"
"ENSG00000264226.1",0.0137978888984076,0.758020107609315,0.849487566273218,"MIR3168"
"ENSG00000201860.1",0.0137971163785162,0.758033233694105,0.849487566273218,"Y_RNA"
"ENSG00000231814.3",0.0137958205472755,0.758055251653216,0.849495507737131,"LINC00210"
"ENSG00000271563.1",0.0137894485273448,0.758163523902167,0.84960010567985,"HIRAP1"
"ENSG00000259259.1",0.0137748477241693,0.758411636028161,0.849748220077906,"NPM1P42"
"ENSG00000267083.1",0.0137746620341627,0.758414791626864,0.849748220077906,"KRT18P61"
"ENSG00000183011.13",0.0137711833039535,0.758473909586097,0.849780546240287,"NAA38"
"ENSG00000228364.1",0.0137665835023607,0.758552081328595,0.849792904995356,"SAR1AP1"
"ENSG00000277636.1",0.0137663290540998,0.758556405644316,0.849792904995356,"MIR8061"
"ENSG00000213926.3",0.013766139690546,0.758559623858632,0.849792904995356,"MSRB1P1"
"ENSG00000171291.8",0.0137637600169862,0.758600066523972,0.849821478059865,"ZNF439"
"ENSG00000224160.1",0.0137607309167518,0.758651547179063,0.849862415060123,"CICP10"
"ENSG00000071462.12",0.0137593848886424,0.758674423756408,0.849871308001365,"BUD23"
"ENSG00000227309.1",0.0137555597586391,0.758739435348065,0.849910665391956,"AC140076.1"
"ENSG00000253921.1",0.0137262032494441,0.759238432709974,0.850335685502748,"AC091982.1"
"ENSG00000214886.4",0.0137212961900777,0.759321851895552,0.850412372682408,"FAM177A1P1"
"ENSG00000265882.2",0.0137173753759488,0.759388507084402,0.850443886435261,"RN7SL73P"
"ENSG00000156531.17",0.0137164268271959,0.759404633007211,0.850443886435261,"PHF6"
"ENSG00000222658.1",0.0137161239212772,0.759409782619488,0.850443886435261,"Y_RNA"
"ENSG00000153162.9",0.0136893591679708,0.759864844090996,0.850879019734192,"BMP6"
"ENSG00000241119.2",0.0136764373540034,0.760084573895341,0.851036098736428,"UGT1A9"
"ENSG00000261478.1",0.0136762248207703,0.760088188091578,0.851036098736428,"AC013391.3"
"ENSG00000213558.3",0.0136628931102834,0.760314908566496,0.851202290940271,"HMGN2P32"
"ENSG00000200295.1",0.0136589804291935,0.760381451931376,0.851226938538879,"RNU6-527P"
"ENSG00000234998.1",0.0136542178164904,0.760462452555088,0.851287612168046,"AC244453.3"
"ENSG00000242618.2",0.0136476760966079,0.760573715794704,0.851378660358251,"AC112219.1"
"ENSG00000232059.3",0.01364347835527,0.760645114650716,0.851423983129794,"AL451007.1"
"ENSG00000125966.10",0.0136428550435355,0.760655716655182,0.851423983129794,"MMP24"
"ENSG00000284008.1",0.0136419231506599,0.760671567446983,0.851423983129794,"MIR6511B1"
"ENSG00000224792.7",0.0136398693193204,0.760706501915713,0.851432896885802,"IQCF4P"
