"gene_symbol","WT2921C_OE","WT2910C_OE","WT2898C_OE","WT2965C_OE","KO2912C_OE","KO2918C_OE","KO2960C_OE","KO2913C_OE","C2890WT","C2917WT","C2893WT","WT2868C","WT2881C","WT2882C","KO2868C","KO2881C","KO2882C"
"Mrap",13.0528066210385,0,0,0,5.4276077537663,7.21233291397995,20.3316736156313,0,0,2.22697690328209,1.4375393885191,4.68879090145795,12.0988441479532,0,0,3.31291443159444,0
"Mrap2",5.43866942543271,0,0.862561807857174,0,1.08552155075326,3.09099982027712,4.51814969236251,7.15456219986604,0,0,4.31261816555729,0,1.0998949225412,0,0,1.10430481053148,0
"Mras",587.376297946733,733.144020908861,621.907063465022,675.629335916137,701.246921786606,640.86729607079,779.380821932533,676.617168044475,568.024934740208,725.994470469962,575.015755407639,577.893478604693,667.63621798251,471.268312979365,623.192692423641,655.957057455699,661.674594572297
"Mrc1",13292.1080757575,6759.23024154999,7192.04035391311,6927.1723740818,8424.73275539605,8452.8541751845,7269.70285501128,10014.3429191839,4464.25522784712,3203.50627537129,5768.12679643288,5399.14272302883,6158.31167130819,4822.95527199326,4699.97935265192,5286.30712801419,4243.00010289035
"Mrc2",5487.6174502616,5642.62606878365,6328.61598424808,5780.96852015403,4339.91515991153,5446.34168332829,5183.44723456289,4409.25447574602,7917.00531264575,6920.3307269491,9502.85412780549,6788.19702758575,6312.29696046396,6446.85766080639,5418.35944065463,6803.62193768445,6820.98973949564
"Mre11a",922.398334553388,1094.74893095063,1030.76136038932,965.685509960549,962.857615518142,944.815611731373,936.38652374213,941.335969439518,1193.27312216536,1131.3042668673,1026.40312340264,710.35182157088,867.817093885009,828.782205584401,1239.87684497863,1434.49194888039,1262.17017257674
"Mreg",72.8781703007983,41.723643466358,50.8911466635732,28.9179871403794,42.3353404793771,25.7583318356427,48.570109192897,37.8169716278634,48.808068466566,41.1990727107187,30.9070968531606,50.404502190673,35.1966375213185,33.6620223556689,43.1190766298341,29.81622988435,26.3540379061512
"Mrfap1",9254.4398943163,8024.84742669618,7793.24593398956,7472.23261654592,7451.01992437038,7376.15590445463,8330.33849529338,7604.27753814334,7824.43828624364,8368.9792025341,7865.49676428224,8354.2531886727,8238.21296983361,8719.62454950983,7053.630082654,7212.21471758109,7710.43851882824
"Mrgbp",492.743449944204,556.315246218106,443.356769238587,496.863597230156,491.741262491227,412.133309370283,490.219241621332,534.54800436142,400.562768794577,587.921902466472,439.887052886844,573.204687703235,515.850718671824,601.273364835742,557.293726253517,484.78981182332,484.726054345281
"Mrgpra2b",0,0,0,0,0,0,0,0,0,5.56744225820523,0,4.68879090145795,0,0,0,0,0
