"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000124610.5",0.0788945290345364,0.0776918635838685,0.155694157041123,"SLC17A1"
"ENSG00000235119.1",0.0788943078339321,0.0776926986417804,0.155694157041123,"CYP51A1P2"
"ENSG00000182261.4",0.078885973577207,0.0777241667373749,0.155751740631699,"AL591379.1"
"ENSG00000286824.1",0.0788825930420752,0.0777369337532894,0.155766368540851,"AC010653.2"
"ENSG00000259738.1",0.0788729854333393,0.0777732273924061,0.155817174854847,"LINC02450"
"ENSG00000237824.2",0.0788697696878923,0.0777853782438101,0.155830764507188,"AC009262.1"
"ENSG00000256357.1",0.0788697427643033,0.0777854799824141,0.155830764507188,"AP001207.2"
"ENSG00000279341.1",0.0788609466766074,0.0778187243396,0.155887792984674,"AC015819.1"
"ENSG00000267968.1",0.0788607631074539,0.0778194182525587,0.155887792984674,"LINC02864"
"ENSG00000249023.1",0.0788582261068487,0.0778290089273013,0.155901524210313,"AC091804.1"
"ENSG00000253457.3",0.0788389387539379,0.077901952682153,0.156036669213363,"CAB39P1"
"ENSG00000200753.1",0.0788291231197762,0.0779390961992681,0.156105579828131,"Y_RNA"
"ENSG00000231501.1",0.07882014326126,0.0779730896346187,0.156157198807473,"AL008723.1"
"ENSG00000116035.4",0.078817487765836,0.0779831443715962,0.156171846534212,"TIA1"
"ENSG00000264859.6",0.0788145466432318,0.0779942818324153,0.156188661456838,"AC009145.1"
"ENSG00000105289.15",0.0788020683744378,0.0780415489773094,0.156272332804191,"OVOL3"
"ENSG00000271113.1",0.0787985517416424,0.0780548740300075,0.156293522757278,"MIR744"
"ENSG00000207689.1",0.0787947558071855,0.0780692594714575,0.156316834420659,"AC012119.1"
"ENSG00000286458.1",0.0787926458557499,0.0780772564785979,0.156327353435011,"LINC01451"
"ENSG00000259016.1",0.0787824399544426,0.0781159476403095,0.156393830592477,"AP003170.1"
"ENSG00000221586.1",0.0787812997153453,0.0781202713189386,0.15639699177937,"LY86-AS1"
"ENSG00000286359.1",0.0787792321614721,0.0781281117827788,0.156402135737715,"AL356863.1"
"ENSG00000236674.1",0.0787791745272141,0.0781283303493853,0.156402135737715,"BCRP5"
"ENSG00000102871.16",0.078777015346011,0.0781365189777002,0.156410787142571,"OLFM4"
"ENSG00000278106.1",0.0787765874201443,0.0781381419560983,0.156410787142571,"AC113194.1"
"ENSG00000227000.2",0.0787692028527173,0.0781661534386273,0.156457912272055,"MATR3P1"
"ENSG00000205628.4",0.078768933361213,0.0781671758403828,0.156457912272055,"C6orf136"
"ENSG00000225255.6",0.0787634200426343,0.0781880947508911,0.156494285960186,"HCG14"
"ENSG00000279573.1",0.078756494515005,0.0782143783741806,0.156541394244439,"AP000446.2"
"ENSG00000270505.1",0.078754926523992,0.0782203301776092,0.156547807728929,"MIR3180-1"
"ENSG00000273012.1",0.078746765331657,0.07825131448773,0.156604318306594,"CCDC177"
"ENSG00000199664.1",0.0787435060701919,0.0782636911939613,0.156623586833952,"SNORA63E"
"ENSG00000230651.8",0.0787406322302621,0.0782746056199676,0.156634791017387,"DANT1"
"ENSG00000129911.9",0.0787402315990689,0.0782761272570604,0.156634791017387,"FGF13"
"ENSG00000224184.6",0.0787397499923683,0.0782779564789528,0.156634791017387,"Y_RNA"
"ENSG00000237301.1",0.078736707898474,0.0782895116562782,0.156647751376023,"NPM1P26"
"ENSG00000239263.1",0.0787290668008718,0.0783185419274656,0.156691626394481,"AL354794.2"
"ENSG00000223882.1",0.0787287648681214,0.0783196892181816,0.156691626394481,"RNU2-29P"
"ENSG00000288588.1",0.0787254473139917,0.0783322962317016,0.156711346519858,"U6"
"ENSG00000228816.1",0.0787215721447457,0.0783470243196154,0.156735308526349,"AC107890.1"
"ENSG00000241890.1",0.0787153620194824,0.078370631399526,0.156777030886687,"LINC02006"
"ENSG00000286296.1",0.078713127855146,0.0783791257310628,0.156788518984788,"AC012354.9"
"ENSG00000120254.16",0.0787118742265396,0.0783838923759631,0.156792549725295,"INSL6"
"ENSG00000258814.2",0.078710512654955,0.0783890697165919,0.15679740167519,"AC110056.1"
"ENSG00000271199.1",0.0787072960106156,0.0784013020254021,0.156816364459051,"AP005205.2"
"ENSG00000244632.3",0.0787001689877764,0.0784284103047329,0.15685957344942,"RN7SL58P"
"ENSG00000202254.1",0.0786935898824996,0.0784534412802793,0.156904128938668,"SNORD115-48"
"ENSG00000229696.1",0.0786816062239028,0.0784990511675623,0.156984327188392,"AL450322.1"
"ENSG00000261033.1",0.0786803822667874,0.0785037107674344,0.156988135861556,"AL389895.1"
"ENSG00000137727.12",0.078668847002965,0.0785476364958248,0.157070464122428,"NXPE4"
"ENSG00000206816.1",0.0786629929165945,0.0785699362011203,0.1570985169021,"ARSH"
"ENSG00000272383.1",0.0786562684801558,0.0785955576296759,0.157144232053636,"AC020934.1"
"ENSG00000252018.1",0.0786493386867934,0.0786219686002608,0.157188410931774,"AC121161.2"
"ENSG00000251230.6",0.0786490232735616,0.0786231708809337,0.157188410931774,"AC097537.1"
"ENSG00000120289.12",0.0786469305404363,0.0786311482626515,0.157193329093574,"NUP43"
"ENSG00000248739.1",0.0786358557536359,0.0786733756640423,0.157266711759789,"RN7SL861P"
"ENSG00000206732.1",0.0786233093808454,0.0787212363455934,0.157356864106092,"KRTAP10-2"
"ENSG00000286479.1",0.0786195744840637,0.0787354884273712,0.157377436584825,"AL118508.2"
"ENSG00000222164.1",0.0786191647581391,0.0787370520377002,0.157377436584825,"RAET1K"
"ENSG00000264108.1",0.0786172716957748,0.0787442767352069,0.157386356331293,"AL512408.1"
"ENSG00000137221.14",0.0786161812858053,0.0787484384281225,0.15738915363286,"HINT2"
"ENSG00000228825.1",0.0786072389993519,0.0787825745708564,0.157444632578251,"RPS20P15"
"ENSG00000232192.1",0.0786068296453029,0.0787841375197836,0.157444632578251,"PRELID1P7"
"ENSG00000286330.1",0.0786067383204098,0.0787844862095027,0.157444632578251,"AC012048.1"
"ENSG00000287804.1",0.0786003284620937,0.07880896296755,0.157485580173099,"AC007993.3"
"ENSG00000163874.11",0.0785969261133143,0.0788219577211322,0.157502944764618,"DNAJC5G"
"ENSG00000101951.17",0.0785891710315523,0.0788515835716255,0.157542805992342,"AMMECR1"
"ENSG00000198580.7",0.0785888093466196,0.0788529654955441,0.157542805992342,"HELZ"
"ENSG00000235628.1",0.0785836142766378,0.0788728169595704,0.157571417964143,"ELOCP10"
"ENSG00000249481.7",0.0785778696663905,0.0788947730526067,0.15760975575187,"AC007009.1"
"ENSG00000250761.2",0.0785726544191896,0.0789147101950969,0.157644057692708,"AC010273.2"
"ENSG00000234899.11",0.0785703759076136,0.0789234219007543,0.157650406763194,"IATPR"
"ENSG00000235629.1",0.0785537040893572,0.0789871889918916,0.157766720974025,"AJ006995.1"
"ENSG00000242634.1",0.0785499373042818,0.0790016021393606,0.157789978320408,"OR1J4"
"ENSG00000196772.4",0.0785489101335953,0.0790055328538376,0.157792298196443,"PRPF40A"
"ENSG00000239151.1",0.078545403948744,0.0790189513040404,0.157813566445464,"AP003774.2"
"ENSG00000237065.2",0.0785328207639515,0.0790671233792741,0.157904239354914,"AC079760.1"
"ENSG00000228167.1",0.0785255681577266,0.0790948992729407,0.157944667067133,"LINC00454"
"ENSG00000163705.13",0.0785236699679558,0.0791021702303815,0.157952087254604,"C3orf49"
"ENSG00000102931.8",0.0785189196622349,0.0791203685055076,0.157977992797295,"NFAT5"
"ENSG00000197912.16",0.0785112598607656,0.0791497201199242,0.158028204917245,"MPEG1"
"ENSG00000241991.1",0.0785108259106137,0.0791513832389426,0.158028204917245,"AC100872.1"
"ENSG00000248417.1",0.078508424502711,0.0791605871750198,0.158035506195074,"RPS3AP43"
"ENSG00000238761.1",0.0785059368652053,0.0791701225205488,0.158049005057051,"AC092066.1"
"ENSG00000240733.3",0.0784947244627899,0.0792131122595209,0.15812928635299,"AC092422.1"
"ENSG00000223866.1",0.0784872040181814,0.0792419571786109,0.158179073928322,"MIR1912"
"ENSG00000254649.1",0.0784867745209375,0.0792436047868217,0.158179073928322,"RNU6ATAC36P"
"ENSG00000143384.14",0.0784847643102407,0.0792513165900439,0.158181018719015,"PIGM"
"ENSG00000277311.1",0.0784847203390594,0.0792514852841854,0.158181018719015,"AC012557.1"
"ENSG00000285701.1",0.078484349718863,0.079252907169217,0.158181018719015,"AC012531.7"
"ENSG00000215310.2",0.0784744977517109,0.0792907118416064,0.158250929998129,"CNN2P4"
"ENSG00000263622.1",0.0784725831821071,0.0792980602613287,0.158260052949136,"AC012236.1"
"ENSG00000286820.1",0.0784637269504463,0.0793320590578607,0.158322361206779,"AC087762.2"
"ENSG00000256811.1",0.0784580371384524,0.0793539083027116,0.158360419185263,"AC068880.3"
"ENSG00000259393.2",0.0784489293387145,0.0793888929951546,0.158419138916369,"AC005840.2"
"ENSG00000277671.1",0.0784464258044766,0.0793985117097362,0.158427236605122,"AC091946.2"
"ENSG00000270280.1",0.0784451097853343,0.0794035683056142,0.158431778332593,"AC233702.5"
"ENSG00000235044.1",0.0784420777027407,0.0794152195981349,0.158449477499959,"AL590490.1"
"ENSG00000244107.3",0.078439563678545,0.0794248812141649,0.158463205758555,"RN7SL335P"
"ENSG00000172461.11",0.0784381035554862,0.0794304930328558,0.158468853454191,"CERS6"
"ENSG00000228842.3",0.0784355547354889,0.0794402899059881,0.158482849910129,"HNRNPFP1"
"ENSG00000144815.16",0.0784297357853028,0.0794626598155588,0.158510828599697,"ACKR2"
"ENSG00000272417.1",0.0784270609096083,0.0794729446080386,0.158520708637524,"LINC02073"
"ENSG00000228013.1",0.0784211098206741,0.0794958301831736,0.158549243950557,"GAPDHP54"
"ENSG00000222862.2",0.0784122756940067,0.079529812651397,0.158611468086145,"AL355796.1"
"ENSG00000066230.12",0.0784102680558912,0.079537537127706,0.15862132168115,"NFYC"
"ENSG00000159197.4",0.0784061560136157,0.0795533602902881,0.158641773034959,"MPZ"
"ENSG00000275002.1",0.0784053793959872,0.079556349005862,0.158642181021978,"AP000860.1"
"ENSG00000286258.1",0.0783984152962373,0.079583153537894,0.1586900780985,"AC026797.1"
"ENSG00000233079.3",0.0783764688537494,0.0796676723718146,0.158827424100307,"SLC47A1P2"
"ENSG00000279410.1",0.0783763519224549,0.0796681228854137,0.158827424100307,"AC024257.4"
"ENSG00000200575.1",0.0783752296791172,0.0796724467763372,0.158827424100307,"RNU6-238P"
"ENSG00000231420.1",0.0783726270341431,0.0796824752381564,0.15883810115604,"ANKRD66"
"ENSG00000232954.2",0.0783666720275254,0.0797054248039232,0.158878290448204,"LINC01353"
"ENSG00000231662.1",0.0783502642554809,0.0797686852336445,0.158993264771873,"HERC2P4"
"ENSG00000261826.1",0.0783376708119218,0.0798172670520459,0.159073404004499,"HMGN2P47"
"ENSG00000163440.12",0.0783328675107267,0.0798358030970143,0.159104780927216,"PBXIP1"
"ENSG00000243491.1",0.0783299027900715,0.0798472457600364,0.15911926868181,"SAMMSON"
"ENSG00000198367.3",0.0783292076178106,0.0798499290455984,0.15911926868181,"POTEH"
"ENSG00000197627.3",0.0783280648951611,0.0798543399833344,0.15911926868181,"SLC22A5"
"ENSG00000275429.1",0.0783278430666491,0.0798551962697697,0.15911926868181,"AC005518.2"
"ENSG00000269050.1",0.0783273666650513,0.0798570352660313,0.15911926868181,"MIR4694"
"ENSG00000281772.1",0.0783235443982061,0.0798717911490044,0.159143105513023,"AC093783.1"
"ENSG00000277099.1",0.0783071826643286,0.0799349806879579,0.159252303576117,"AC107304.1"
"ENSG00000202601.4",0.0782972166012972,0.0799734897875559,0.159317883494204,"RNA5SP97"
"ENSG00000198535.5",0.0782948422111349,0.0799826667032049,0.159330594721554,"RPS6KL1"
"ENSG00000240977.3",0.0782857126412441,0.0800179600446527,0.159395328834272,"TMEM161BP1"
"ENSG00000236799.1",0.0782837966374262,0.080025368586321,0.159404513997663,"LINC01366"
"ENSG00000255364.1",0.0782818699572365,0.0800328189702812,0.159413781862677,"NCRNA00250"
"ENSG00000216713.1",0.0782752775346315,0.0800583158173287,0.159458993763535,"CBX1P4"
"ENSG00000225825.1",0.0782607178835057,0.080114650025279,0.15955456416238,"BX664727.1"
"ENSG00000257009.1",0.0782607053586246,0.0801146985003746,0.15955456416238,"AC011676.4"
"ENSG00000230102.8",0.0782554905714556,0.0801348833757422,0.159589185993051,"BX510359.3"
"ENSG00000285462.1",0.0782461030899103,0.0801712298812941,0.159650410633467,"AC087633.2"
"ENSG00000225337.1",0.078242700439332,0.0801844075805613,0.159671072107215,"WARS2-IT1"
"ENSG00000073756.12",0.0782377568652582,0.0802035560557061,0.159703621317102,"DHRS9"
"ENSG00000286275.1",0.0782362183826748,0.0802095159808169,0.15970990775074,"AP001784.1"
"ENSG00000278678.1",0.0782317934454449,0.0802266597375124,0.159733483443061,"SAP30-DT"
"ENSG00000223982.3",0.078231715250605,0.0802269627183967,0.159733483443061,"RN7SKP200"
"ENSG00000200555.1",0.0782261860392244,0.0802483890568918,0.159763789566358,"Y_RNA"
"ENSG00000222007.6",0.0782251830745251,0.0802522761585862,0.159763789566358,"RBMXP5"
"ENSG00000286444.1",0.0782243271258197,0.0802555936039914,0.159763789566358,"AL356585.2"
"ENSG00000272138.2",0.0782241698534033,0.0802562031650451,0.159763789566358,"AC020911.2"
"ENSG00000236117.1",0.0782156003812061,0.0802894226466363,0.159824335085694,"RPL12P43"
"ENSG00000280385.1",0.0782032013856822,0.0803375069543392,0.159908879161812,"AL161431.1"
"ENSG00000176890.16",0.0782021504468003,0.0803415836523353,0.159911407646141,"RNF152"
"ENSG00000261234.1",0.0781989753920296,0.080353901027997,0.159926869166056,"AL137230.1"
"ENSG00000152147.11",0.0781987011339437,0.0803549650624626,0.159926869166056,"PARP8"
"ENSG00000255484.2",0.0781886487900737,0.0803939728462506,0.159998916096267,"AC090578.1"
"ENSG00000186493.13",0.0781869486056414,0.080400571871007,0.160006460805457,"BPIFB4"
"ENSG00000283403.1",0.078185942914356,0.0804044755255923,0.160008641075814,"AC106875.2"
"ENSG00000169733.12",0.0781844670370057,0.0804102045151598,0.160014453568426,"VPREB1"
"ENSG00000238026.1",0.0781836394626617,0.0804134170980179,0.160015258238595,"AC004415.1"
"ENSG00000271350.1",0.0781739268423683,0.0804511285463077,0.16008471000479,"RN7SL176P"
"ENSG00000227790.7",0.0781689178622421,0.080470582643242,0.160112237921453,"AC060234.1"
"ENSG00000215380.2",0.0781587855408725,0.0805099466449483,0.160176507842787,"NPM1P6"
"ENSG00000244083.1",0.0781587362413027,0.0805101382115637,0.160176507842787,"AC108073.2"
"ENSG00000115129.14",0.078158432850513,0.0805113171254499,0.160176507842787,"ACTR1B"
"ENSG00000259320.2",0.078147999476097,0.0805518675685498,0.160245992595871,"ATP6V1E1P3"
"ENSG00000252462.1",0.0781372857369926,0.0805935248885326,0.160312773256271,"AC091826.1"
"ENSG00000202395.1",0.0781371952093656,0.0805938769537061,0.160312773256271,"SNORD52"
"ENSG00000170379.20",0.0781355734821496,0.0806001841197282,0.160319722530325,"ADPRM"
"ENSG00000078304.19",0.0781347544953424,0.0806033694470857,0.160320461968179,"SYNJ2"
"ENSG00000281186.1",0.0781240083111686,0.0806451745759224,0.160398013630864,"AL355994.5"
"ENSG00000276972.1",0.0781169091165975,0.0806728017046009,0.160447361742753,"MILR1"
"ENSG00000224295.3",0.0781136748773222,0.0806853905665102,0.160456545899656,"Y_RNA"
"ENSG00000284699.1",0.0781135400740474,0.0806859153055084,0.160456545899656,"AC083809.1"
"ENSG00000255804.2",0.0781131971712389,0.0806872501110258,0.160456545899656,"AC083841.3"
"ENSG00000157168.20",0.0781128289855397,0.0806886833542538,0.160456545899656,"LHFPL4"
"ENSG00000186268.4",0.0781112543934809,0.080694813030228,0.160463135273963,"PLK5"
"ENSG00000214860.5",0.078107013670116,0.0807113234732712,0.160484765426614,"AL627231.1"
"ENSG00000288434.1",0.0781049754529601,0.0807192598539338,0.160494945416184,"CTXND2"
"ENSG00000270269.1",0.078085226398639,0.080796191161876,0.160631093422939,"MIR4446"
"ENSG00000253665.1",0.078079820380311,0.0808172603409447,0.160667375322286,"LINC01957"
"ENSG00000252027.1",0.0780746732382787,0.0808373247200587,0.160688606442799,"TRIM51CP"
"ENSG00000211837.1",0.0780744717917083,0.0808381100728552,0.160688606442799,"MIR23B"
"ENSG00000257268.1",0.0780717747195626,0.0808486253821832,0.160701696128028,"AP000648.2"
"ENSG00000212373.1",0.0780704300660984,0.0808538683130024,0.160703744680732,"MIR134"
"ENSG00000267257.1",0.0780700637627454,0.080855296612062,0.160703744680732,"LINC02175"
"ENSG00000254003.1",0.0780642076991165,0.0808781334931682,0.160743527191288,"AC069157.2"
"ENSG00000145247.12",0.0780489409820684,0.0809376936326641,0.160856291056567,"AMT"
"ENSG00000254209.2",0.0780455962876956,0.0809507470499014,0.160876622406893,"RNA5SP282"
"ENSG00000114638.8",0.0780412844349732,0.0809675775330765,0.160903541474857,"C3orf52"
"ENSG00000230542.6",0.0780406792584381,0.080969939949282,0.160903541474857,"KRT18P53"
"ENSG00000205442.13",0.0780396538445663,0.0809739429653964,0.160905884711813,"TRIM51BP"
"ENSG00000143878.10",0.0780358629681432,0.0809887431996609,0.160929682531032,"LEFTY2"
"ENSG00000230233.1",0.0780314429541423,0.081006002460071,0.160958364758423,"OR1H1P"
"ENSG00000271034.1",0.0780276437793612,0.081020839847969,0.160982232909447,"MIR5589"
"ENSG00000267250.1",0.0780242529468874,0.0810340843437109,0.16100293455103,"AC010653.1"
"ENSG00000223421.1",0.0780134254794025,0.0810763878573819,0.161075752466841,"RNU6ATAC31P"
"ENSG00000137392.10",0.0780107433309341,0.0810868699213779,0.161085344454556,"HCRTR2"
"ENSG00000271288.1",0.0780092699992718,0.0810926282933345,0.161091167646859,"AP001381.1"
"ENSG00000234636.2",0.0780073150409808,0.0811002695665392,0.161097944630603,"UBE2V1P8"
"ENSG00000248610.1",0.0780069505653963,0.0811016942432297,0.161097944630603,"AP000870.1"
"ENSG00000265396.1",0.0780028134172848,0.0811178671125135,0.161124453095065,"AP001180.1"
"ENSG00000196724.13",0.0779989101269013,0.0811331281819936,0.161143531560465,"TRAPPC2"
"ENSG00000232805.1",0.0779918752129614,0.0811606391287252,0.161192554137117,"AL020997.1"
"ENSG00000188523.9",0.0779891704553296,0.0811712184445741,0.161207946679805,"ZC3H6"
"ENSG00000184115.17",0.0779875453123349,0.0811775755216259,0.161214952976362,"BPY2B"
"ENSG00000287949.1",0.0779857202157632,0.081184715238029,0.161217894297697,"PCBP2-OT1"
"ENSG00000206638.1",0.0779814300330409,0.0812015002897986,0.161238580825288,"C4orf46"
"ENSG00000156804.7",0.0779811752590522,0.0812024971642509,0.161238580825288,"EEF1A1"
"ENSG00000175322.12",0.0779808879247871,0.0812036214517697,0.161238580825288,"RAG2"
"ENSG00000225647.2",0.0779792169361754,0.0812101599805826,0.161245944869105,"AL445213.1"
"ENSG00000285945.1",0.07797738017838,0.0812173476508245,0.161254597250484,"MIR6070"
"ENSG00000266463.1",0.07797638989392,0.0812212230831098,0.161256672909362,"AC007533.1"
"ENSG00000234776.5",0.0779707079922882,0.0812434618340938,0.161289586048655,"PNPT1P2"
"ENSG00000232821.1",0.0779671310409889,0.0812574644151792,0.161311764618379,"LINC01712"
"ENSG00000230250.3",0.0779518146760462,0.0813174450034165,0.161411919821471,"AL353132.1"
"ENSG00000253775.2",0.077951356965816,0.0813192379987149,0.161411919821471,"AC113346.2"
"ENSG00000248785.1",0.0779513548068609,0.0813192464560987,0.161411919821471,"RN7SL571P"
"ENSG00000231559.1",0.0779414725101145,0.0813579663337893,0.161477525503001,"RPL12P49"
"ENSG00000199023.3",0.0779330748695242,0.0813908808952564,0.161531600581401,"KTI12"
"ENSG00000236496.2",0.0779304867278884,0.0814010272908907,0.161540484660685,"AL139327.2"
"ENSG00000253110.1",0.0779295037967321,0.0814048809835193,0.161542506210278,"AC114757.1"
"ENSG00000254463.1",0.0779243694959123,0.0814250129891659,0.161576829710453,"Y_RNA"
"ENSG00000146386.8",0.0779233034315577,0.0814291936180601,0.161579498591401,"ANO7"
"ENSG00000279488.1",0.077920675448454,0.0814395001373279,0.161594322433579,"SLC20A1P2"
"ENSG00000236372.1",0.0779127428004059,0.0814706170848359,0.161644807692156,"FOXP4-AS1"
"ENSG00000240589.3",0.0779058754217803,0.0814975631279249,0.161692640828422,"LINC01143"
"ENSG00000251372.6",0.0778909210908856,0.0815562654910053,0.161792207079448,"AC079193.2"
"ENSG00000286658.1",0.0778815888985916,0.0815929158034208,0.161859279187952,"AC018445.2"
"ENSG00000250902.1",0.0778692986585233,0.0816412035808598,0.161949431548859,"PSMC1P4"
"ENSG00000284195.1",0.0778666298462301,0.0816516922735511,0.161964599228546,"AL139351.1"
"ENSG00000262343.1",0.0778603244106499,0.0816764775804015,0.161996845313407,"AC021231.2"
"ENSG00000250940.1",0.0778526749161797,0.0817065542619986,0.16204521834962,"AC079226.2"
"ENSG00000228420.1",0.0778500328596203,0.0817169445190354,0.16206018431154,"MKRN6P"
"ENSG00000244004.1",0.0778448659007878,0.0817372673961662,0.162094846813801,"RN7SL798P"
"ENSG00000286688.1",0.0778384037197807,0.0817626904433082,0.162139620802887,"AC087164.2"
"ENSG00000229557.1",0.07783559929878,0.0817737253842631,0.162155860313927,"NLGN1-AS1"
"ENSG00000213182.4",0.0778168522314315,0.0818475229912812,0.162296551627443,"TRAJ48"
"ENSG00000261444.1",0.0778154036047101,0.0818532277341634,0.162301345382223,"AL137129.1"
"ENSG00000119969.15",0.0778147917832119,0.0818556372052844,0.162301345382223,"GPAM"
"ENSG00000227485.1",0.077812542926121,0.0818644941313719,0.162313258641557,"CFLAR-AS1"
"ENSG00000133083.15",0.0777948103049382,0.0819343596547213,0.162440476931411,"ALOX5AP"
"ENSG00000198326.10",0.0777879566137477,0.0819613757259882,0.162487607561829,"RPS4X"
"ENSG00000181449.4",0.0777670421949228,0.0820438612982602,0.162629279226194,"CHRM2"
"ENSG00000263862.2",0.0777633525003748,0.0820584202586008,0.162652480076367,"AC007938.1"
"ENSG00000241990.5",0.0777610431195282,0.0820675337788112,0.162664885983388,"RNU1-80P"
"ENSG00000256458.1",0.0777581512560305,0.0820789471070126,0.162681849285356,"IGLC4"
"ENSG00000206715.1",0.0777544182541888,0.0820936820565756,0.162690248308894,"SAMD9"
"ENSG00000106244.13",0.0777462830188034,0.0821258009644334,0.162746409708367,"NSUN5P2"
"ENSG00000279638.1",0.0777390003823451,0.0821545623251108,0.162797743552326,"RN7SL787P"
"ENSG00000286611.1",0.0777372137653055,0.0821616194665401,0.162806066171335,"AL353662.2"
"ENSG00000200629.1",0.0777325792165378,0.0821799282295826,0.162836682910243,"RNU6-697P"
"ENSG00000286534.1",0.0777279822408843,0.0821980918185654,0.162867009872511,"AC011944.2"
"ENSG00000246876.7",0.0777253330712235,0.0822085607026059,0.162882088994582,"RPS3AP49"
"ENSG00000248307.6",0.077723335298922,0.0822164561332136,0.162892068391052,"LINC00960"
"ENSG00000095981.11",0.0777204215841463,0.0822279725750362,0.162909221004073,"HIVEP1"
"ENSG00000236714.3",0.0777047713652234,0.0822898522968459,0.163026148172122,"AL138731.1"
"ENSG00000236240.1",0.0776914871571192,0.0823424065328125,0.163118921799687,"NECAP1P2"
"ENSG00000157060.16",0.0776891868162257,0.0823515097671406,0.163131283783815,"ZNF689"
"ENSG00000115970.18",0.0776827957037918,0.0823768058511331,0.16316876730025,"WIPF1"
"ENSG00000235863.4",0.0776823453716097,0.0823785885070543,0.16316876730025,"AC006026.3"
"ENSG00000134757.5",0.0776822356643911,0.0823790227916954,0.16316876730025,"SOX3"
"ENSG00000234244.2",0.0776809486137006,0.0823841178211449,0.163173187026545,"DEFB130D"
"ENSG00000152518.8",0.0776747422892264,0.0824086902861745,0.163216182870925,"SH2D6"
"ENSG00000261078.1",0.0776732846519645,0.0824144623130705,0.163221941436206,"AC091544.2"
"ENSG00000239200.1",0.0776521400049257,0.0824982287297355,0.163376483899804,"NF1P8"
"ENSG00000240808.1",0.0776468396507065,0.0825192373417023,0.163412409222476,"LINC01473"
"ENSG00000271947.1",0.0776443287897187,0.0825291909601335,0.163426440663749,"AC022098.1"
"ENSG00000187980.7",0.0776404089832212,0.0825447318957243,0.163451534895408,"TRPV2"
"ENSG00000286157.1",0.0776388012752197,0.0825511066918791,0.163458477617888,"RN7SL3"
"ENSG00000225713.5",0.0776298149158909,0.0825867462420436,0.163523364640277,"AC103563.1"
"ENSG00000257114.3",0.0776280263012959,0.0825938413012565,0.163526546395,"AC022616.6"
"ENSG00000276417.1",0.0776230686337661,0.0826135099042482,0.163559306759806,"SUMO2P15"
"ENSG00000268681.1",0.0776210712902392,0.0826214350543976,0.163569313836239,"MIR4688"
"ENSG00000121005.9",0.0776082030929889,0.0826725088018312,0.163664740438354,"RNF170"
"ENSG00000242251.3",0.0776056331778537,0.0826827118253195,0.163673566180946,"TTTY23"
"ENSG00000182752.10",0.0776021756818771,0.0826964403091122,0.163695055417687,"XKRX"
"ENSG00000152430.18",0.0775971033020951,0.0827165842540254,0.163729241927906,"ARL11"
"ENSG00000221476.2",0.0775930224046396,0.0827327936026266,0.163755638191999,"COX6A1P3"
"ENSG00000177143.5",0.0775906646122657,0.0827421599375514,0.163768488499136,"MAMSTR"
"ENSG00000144354.14",0.0775899271520233,0.0827450896757426,0.163768598638885,"SLC20A1"
"ENSG00000254582.1",0.0775864943284572,0.0827587284963013,0.163784214658507,"RNU6-566P"
"ENSG00000226291.1",0.0775664997348019,0.0828382043614781,0.163925304648268,"DYNC1I2P1"
"ENSG00000277499.1",0.0775663875245658,0.082838650556271,0.163925304648268,"AL158211.2"
"ENSG00000283948.1",0.0775587589314512,0.0828689895843557,0.16397964632262,"CDRT15P6"
"ENSG00000221989.2",0.0775536057456906,0.0828894889605594,0.164014514375165,"LDHAL6FP"
"ENSG00000253205.6",0.0775525008228095,0.0828938848778321,0.164017516988116,"AC108082.1"
"ENSG00000251788.1",0.0775461420463705,0.0829191868250864,0.164061883554299,"AC105384.1"
"ENSG00000275285.1",0.0775418175913479,0.0829363976514327,0.164090238700565,"AL049861.1"
"ENSG00000248506.1",0.0775384413304279,0.082949836781997,0.164111129810596,"RN7SL229P"
"ENSG00000228476.2",0.0775233845926353,0.0830097912065886,0.164218342281798,"IGHD4-23"
"ENSG00000201121.1",0.0775221738149265,0.0830146139226737,0.164222181500065,"SNORD113-7"
"ENSG00000158792.16",0.0775181836772865,0.0830305088640889,0.164245875102705,"PPP1R9A"
"ENSG00000264292.1",0.0775169965107281,0.0830352384844704,0.164245875102705,"AC008269.2"
"ENSG00000226367.6",0.077510438932324,0.0830613675154423,0.164291855817739,"AKR1B1P6"
"ENSG00000007944.15",0.0775054628931983,0.0830811992481981,0.164325377984712,"FMO3"
"ENSG00000228770.1",0.0774959870128381,0.0831189754298087,0.164388682758874,"LINC01537"
"ENSG00000271408.1",0.0774943129939326,0.0831256504512339,0.164396178271614,"RN7SL48P"
"ENSG00000212511.2",0.0774913274033109,0.0831375563385785,0.164404977014103,"MT-TT"
"ENSG00000207367.1",0.0774910267773934,0.0831387552458079,0.164404977014103,"Y_RNA"
"ENSG00000205579.3",0.0774844083828966,0.0831651531849302,0.164445764431777,"CCHCR1"
"ENSG00000233084.2",0.0774827148358065,0.083171909106152,0.164451607931548,"ATP5F1BP1"
"ENSG00000287362.1",0.077482220657173,0.0831738805738629,0.164451607931548,"AC005578.1"
"ENSG00000188393.9",0.0774795532028921,0.083184522721663,0.16446694272044,"TREML4"
"ENSG00000139780.7",0.0774783267698425,0.083189416101221,0.164470910754786,"ESYT1"
"ENSG00000248249.1",0.0774559615220865,0.0832786926150584,0.164641703695047,"RN7SL274P"
