"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000249101.1",-0.0195644295162581,0.662213488053626,0.78124423983998,"AC008834.1"
"ENSG00000212576.1",-0.0195793382377631,0.661972017204216,0.781045834105964,"RNA5SP467"
"ENSG00000228650.2",-0.0195891646185086,0.661812882239066,0.780890413378286,"AC008940.1"
"ENSG00000217686.2",-0.0195894583939411,0.661808124878155,0.780890413378286,"NUS1P4"
"ENSG00000105664.11",-0.0195900908343793,0.661797883266656,0.780890413378286,"COMP"
"ENSG00000182704.8",-0.0195909804937243,0.661783476411418,0.780890413378286,"TSKU"
"ENSG00000268949.1",-0.0195941092435614,0.661732811441675,0.780884952710752,"MRPS17P1"
"ENSG00000259396.1",-0.0196071793472733,0.661521179260512,0.780690299370938,"AC087721.1"
"ENSG00000232058.1",-0.0196082413583725,0.661503984274776,0.780687596370511,"AC005772.1"
"ENSG00000202300.1",-0.0196088440723507,0.661494225832355,0.780687596370511,"RNU6-487P"
"ENSG00000253985.1",-0.019609087865415,0.661490278635426,0.780687596370511,"AC145141.2"
"ENSG00000268129.1",-0.019616692265964,0.661367162261661,0.780574624015239,"AC026304.1"
"ENSG00000252190.1",-0.0196267878086725,0.661203728034685,0.780446393105011,"AL592064.1"
"ENSG00000267201.1",-0.0196364949891852,0.661046596089346,0.780293250715038,"LINC01775"
"ENSG00000253346.1",-0.0196414127149806,0.660966997625193,0.780245308609164,"AC109329.1"
"ENSG00000264408.1",-0.0196414952037994,0.660965662491177,0.780245308609164,"MIR4470"
"ENSG00000212451.1",-0.0196432526109326,0.660937217994111,0.780245308609164,"RNU11-4P"
"ENSG00000277041.1",-0.0196449444767157,0.660909834777202,0.780245308609164,"AC106788.1"
"ENSG00000271109.2",-0.0196631105325986,0.660615841718625,0.779962522833057,"AC008555.4"
"ENSG00000269378.1",-0.019664750765637,0.660589299333256,0.779947346000047,"ITGB1P1"
"ENSG00000279284.1",-0.0196674340436412,0.660545879226569,0.779912240866331,"AL136967.1"
"ENSG00000234025.1",-0.0196762655957009,0.660402977394647,0.779808149347737,"RBPMS2P1"
"ENSG00000243429.1",-0.0196802956340483,0.660337772136076,0.779747313109227,"OR7E29P"
"ENSG00000237024.1",-0.0196822534742981,0.660306095578929,0.7797260668998,"RPL21P33"
"ENSG00000220871.1",-0.0196840898523592,0.660276384751044,0.7797260668998,"DNAJC19P6"
"ENSG00000279872.1",-0.0196851758424893,0.660258814728224,0.7797260668998,"AC006435.4"
"ENSG00000279987.1",-0.019689951953564,0.660181545174094,0.779708258209282,"AC008103.1"
"ENSG00000243167.1",-0.0196901624068138,0.660178140472729,0.779708258209282,"RPS10P28"
"ENSG00000242097.1",-0.0196939800846676,0.660116379503447,0.779663614552813,"AC068647.1"
"ENSG00000248137.1",-0.0196945040328777,0.660107903444763,0.779663614552813,"AC094105.1"
"ENSG00000259815.1",-0.0196974844677617,0.660059688932259,0.779628977551699,"LINC02769"
"ENSG00000286031.1",-0.0196980675481723,0.660050256601642,0.779628977551699,"AC232271.2"
"ENSG00000258289.8",-0.0196994697517598,0.660027573762344,0.779628977551699,"CHURC1"
"ENSG00000277862.1",-0.0196997310080458,0.660023347567141,0.779628977551699,"PRAMEF34P"
"ENSG00000248921.1",-0.0197049873998303,0.659938320187398,0.779625749926428,"AC021193.1"
"ENSG00000267279.2",-0.0197067652079632,0.65990956335855,0.779613261522092,"AC090409.1"
"ENSG00000202350.1",-0.019706935230357,0.659906813197758,0.779613261522092,"RNU6-326P"
"ENSG00000236583.1",-0.0197111592439099,0.659838490042683,0.779577785173279,"AP004290.1"
"ENSG00000234019.1",-0.0197169384169691,0.659745016861836,0.779487715340168,"AL591212.1"
"ENSG00000254593.1",-0.0197218224238095,0.659666026357458,0.779438669733008,"OR7E126P"
"ENSG00000189139.6",-0.0197262337559081,0.659594683814489,0.779393955978561,"FSCB"
"ENSG00000243969.1",-0.0197267757523783,0.659585918555737,0.779393955978561,"AC073359.2"
"ENSG00000229455.2",-0.0197312300810095,0.6595138841635,0.779339706211538,"RPS10P18"
"ENSG00000163633.12",-0.019731718418078,0.659505987078649,0.779339706211538,"C4orf36"
"ENSG00000263413.2",-0.0197345959082869,0.659459454856095,0.779339706211538,"MIR4538"
"ENSG00000234946.1",-0.019734787532251,0.659456356129758,0.779339706211538,"SDHCP3"
"ENSG00000183048.12",-0.0197367651364606,0.659424376888238,0.779330908438807,"SLC25A10"
"ENSG00000221957.8",-0.019743292057661,0.659318836417402,0.779222338744737,"KIR2DS4"
"ENSG00000233012.2",-0.0197479371423806,0.659243729405532,0.779189553104965,"HDAC1P2"
"ENSG00000273069.1",-0.0197484334789349,0.659235704274265,0.779189553104965,"AC211433.2"
"ENSG00000227846.1",-0.0197580071568174,0.659080917724121,0.779054262391365,"UGT1A11P"
"ENSG00000137200.13",-0.019763123306302,0.658998206147058,0.778972653966715,"CMTR1"
"ENSG00000279876.1",-0.0197711320761531,0.658868738610758,0.778851930269477,"AC079248.2"
"ENSG00000285244.1",-0.0197730574532359,0.658837615022213,0.778831296244569,"DINOL"
"ENSG00000235778.1",-0.0197774774847889,0.658766167743822,0.778762992556394,"AC130360.1"
"ENSG00000223188.1",-0.0197779181912885,0.658759044145914,0.778762992556394,"Y_RNA"
"ENSG00000254084.1",-0.0197785820547546,0.658748313487938,0.778762992556394,"AP001208.1"
"ENSG00000260515.1",-0.0197884200088376,0.658589301471085,0.778618523707366,"AC034229.2"
"ENSG00000227098.2",-0.0197896919161338,0.658568744606213,0.778610375060309,"AC073636.1"
"ENSG00000224278.1",-0.0197932795390586,0.658510761986975,0.77857413223181,"AL592447.1"
"ENSG00000214200.2",-0.0197955518006628,0.658474039097366,0.778546868254871,"TPM3P2"
"ENSG00000265057.1",-0.01979565673675,0.658472343204931,0.778546868254871,"MIR4765"
"ENSG00000286425.1",-0.0197981541895317,0.658431981903576,0.77853930817617,"AL773573.1"
"ENSG00000233275.1",-0.0197995157902008,0.658409977511117,0.778535743189544,"AC009238.2"
"ENSG00000202344.1",-0.0198053216955191,0.658316153444522,0.778454083681515,"RN7SKP208"
"ENSG00000179073.6",-0.0198065806126931,0.658295809912534,0.778449208164739,"TAAR3P"
"ENSG00000187268.12",-0.0198080586586146,0.658271925681001,0.778449208164739,"FAM9C"
"ENSG00000253106.1",-0.0198179803248891,0.658111607204231,0.778312145661242,"AC090198.1"
"ENSG00000200526.1",-0.0198185917566526,0.658101727943999,0.778312145661242,"RNY4P14"
"ENSG00000207336.1",-0.0198221265408364,0.658044615537485,0.778265224225107,"RNU6-658P"
"ENSG00000259712.1",-0.0198255072278841,0.65798999477894,0.77822474643134,"AC023906.5"
"ENSG00000226851.1",-0.0198339287389807,0.657853938835382,0.77813661778961,"AC004112.1"
"ENSG00000284830.1",-0.0198347814091097,0.657840163928072,0.778136477222981,"AL049557.1"
"ENSG00000199634.1",-0.0198384170474008,0.657781431400233,0.778099309583075,"RNU4-79P"
"ENSG00000114268.12",-0.0198427156685155,0.657711991322582,0.778065625377375,"PFKFB4"
"ENSG00000206774.1",-0.019844392246368,0.657684908622841,0.778049740029027,"RNU6-211P"
"ENSG00000175886.10",-0.0198476363724746,0.657632505711576,0.77800389926194,"RPL7AP66"
"ENSG00000086827.9",-0.0198480878677951,0.657625212765173,0.77800389926194,"ZW10"
"ENSG00000248443.1",-0.0198627836389424,0.657387851590692,0.777795207049195,"AC109464.1"
"ENSG00000252882.1",-0.0198650746005643,0.657350851848715,0.777783730412219,"RNU6-1137P"
"ENSG00000198284.9",-0.0198707934207042,0.657258494780179,0.77769060138857,"NUP210P1"
"ENSG00000241103.1",-0.0198852729293143,0.657024678801592,0.777462375353938,"RPL35AP11"
"ENSG00000259966.6",-0.0198897189485296,0.656952890930595,0.7773935721163,"AC137800.1"
"ENSG00000271365.1",-0.0198946916439303,0.656872602795544,0.777340863406103,"AC140113.3"
"ENSG00000272417.1",-0.0198981492217289,0.656816779770617,0.777318055718127,"AC034229.4"
"ENSG00000286428.1",-0.0198989466982818,0.656803904683166,0.777318055718127,"AL161731.1"
"ENSG00000196110.8",-0.0199064592401728,0.656682621296297,0.777283598755386,"ZNF699"
"ENSG00000178927.18",-0.0199087431008955,0.656645752159261,0.777257036941822,"CYBC1"
"ENSG00000162344.4",-0.0199122908584113,0.656588481161334,0.777220604629578,"FGF19"
"ENSG00000206730.1",-0.0199172225887419,0.656508872208164,0.777158658923723,"RNU6-468P"
"ENSG00000224219.1",-0.0199174061708797,0.65650590886453,0.777158658923723,"SEC61GP1"
"ENSG00000242515.5",-0.0199280466910784,0.656334161068091,0.777016410043857,"UGT1A10"
"ENSG00000285040.1",-0.0199282231767806,0.656331312578931,0.777016410043857,"AC092723.4"
"ENSG00000177462.7",-0.0199316182648354,0.656276516636376,0.776980452418652,"OR2T8"
"ENSG00000286121.1",-0.0199320281551876,0.656269901224816,0.776980452418652,"AC093298.2"
"ENSG00000257611.1",-0.0199383337648424,0.656168135436507,0.776900563631043,"AC010182.1"
"ENSG00000199638.1",-0.019944392432529,0.656070361019456,0.776800940077914,"RNA5SP319"
"ENSG00000286204.1",-0.0199444053349104,0.656070152807865,0.776800940077914,"AC025475.2"
"ENSG00000232413.1",-0.0199606184689794,0.655808535148593,0.776550687053213,"AL589923.1"
"ENSG00000261144.1",-0.0199661400888073,0.655719447037343,0.776497415419115,"AC092121.1"
"ENSG00000222808.1",-0.0199879683478826,0.655367308644477,0.776224706422436,"RNU4-47P"
"ENSG00000227729.5",-0.0199951536250428,0.655251410840723,0.776121575677453,"RD3L"
"ENSG00000229521.2",-0.0199955725155767,0.655244654433564,0.776121575677453,"MYCBP2-AS2"
"ENSG00000235175.1",-0.0200081017509042,0.655042579764866,0.775971003463168,"RPL26P37"
"ENSG00000242193.11",-0.020010817969849,0.654998775221728,0.775935243470047,"CRYZL2P"
"ENSG00000227855.3",-0.0200158453397899,0.654917701801495,0.775855331012099,"DPY19L2P3"
"ENSG00000214089.3",-0.0200183975175683,0.654876545892818,0.775838835301966,"RPL9P21"
"ENSG00000165816.13",-0.0200214309075002,0.654827631412851,0.775797015667325,"VWA2"
"ENSG00000140527.15",-0.0200233024439774,0.654797452965399,0.775777391982979,"WDR93"
"ENSG00000257008.6",-0.0200264842923663,0.654746147083776,0.775764996402325,"GPR142"
"ENSG00000222609.1",-0.0200284124955854,0.654715056460565,0.775744289621331,"RNU4-69P"
"ENSG00000259530.1",-0.0200293567220322,0.654699831836654,0.775742381324275,"AC104574.1"
"ENSG00000207176.1",-0.020042032617118,0.654495460685992,0.775516351875657,"Y_RNA"
"ENSG00000272393.1",-0.0200476017611997,0.654405678550109,0.775426093192975,"RNU6-92P"
"ENSG00000276500.1",-0.0200533373970383,0.654313217551411,0.775348780295657,"BMS1P14"
"ENSG00000286971.1",-0.0200541011885106,0.654300905292349,0.775348780295657,"AC012508.3"
"ENSG00000221410.1",-0.0200545274094079,0.654294034685432,0.775348780295657,"MIR1238"
"ENSG00000176998.4",-0.0200548903429935,0.654288184282019,0.775348780295657,"HCG4"
"ENSG00000201638.2",-0.0200564457660658,0.654263111470411,0.775348780295657,"RNY4P16"
"ENSG00000164366.4",-0.0200752168279088,0.653960559967808,0.775140446144939,"CCDC127"
"ENSG00000251159.1",-0.0200776013870933,0.653922129759535,0.775114542689585,"AC093852.1"
"ENSG00000240167.1",-0.0200798142857202,0.653886466898151,0.775100993765831,"RPS7P7"
"ENSG00000217379.2",-0.0200829540225627,0.65383586855325,0.775057139238027,"AL589647.1"
"ENSG00000268009.6",-0.0200857372778254,0.653791016404038,0.775020094568496,"SSX4"
"ENSG00000271638.1",-0.0200912397391676,0.653702347926723,0.774950332972087,"BNIP3P19"
"ENSG00000278658.1",-0.0200993334406949,0.653571932207234,0.774840985146587,"MIR6826"
"ENSG00000273819.1",-0.0201017831919631,0.653532460867237,0.774831405364528,"ENPP7P7"
"ENSG00000225609.1",-0.0201166700737251,0.653292618454134,0.774622662979337,"CDY20P"
"ENSG00000256915.2",-0.0201182207643174,0.653267637345692,0.7746091612443,"AC090023.2"
"ENSG00000161807.3",-0.0201210125834394,0.653222663047237,0.7745719516189,"OR7G1"
"ENSG00000250920.3",-0.02012190835196,0.653208233094597,0.774570959772819,"AC105460.1"
"ENSG00000177047.6",-0.0201256300802784,0.653148281085096,0.774532105565126,"IFNW1"
"ENSG00000239942.2",-0.0201300949639358,0.653076360794141,0.774462936824369,"RN7SL394P"
"ENSG00000120669.16",-0.0201350481894504,0.652996578058966,0.7743844411825,"SOHLH2"
"ENSG00000237477.1",-0.0201438314940534,0.652855113092715,0.774248906261286,"AC093911.1"
"ENSG00000283980.1",-0.0201745525142477,0.652360414534888,0.773758847247402,"GNG14"
"ENSG00000278337.1",-0.0201834574973911,0.652217046665998,0.773637110955394,"AL139327.3"
"ENSG00000272288.6",-0.0201860964825869,0.652174562164323,0.773602821297859,"AL451165.2"
"ENSG00000212610.2",-0.0201880588958468,0.652142970390165,0.773586631924561,"U3"
"ENSG00000258450.1",-0.0201904334065086,0.652104745326505,0.773568316056326,"AL139099.2"
"ENSG00000226847.1",-0.0201949337951781,0.652032300207689,0.773530688474825,"PRPS1P1"
"ENSG00000223995.2",-0.0201971375334574,0.651996826669736,0.773504709149869,"RPL32P35"
"ENSG00000239040.1",-0.0202054810536814,0.651862528278337,0.773361484183055,"Y_RNA"
"ENSG00000237913.1",-0.0202075351892954,0.651829466369825,0.773338361439556,"FTLP19"
"ENSG00000237747.1",-0.0202081318115682,0.651819863689165,0.773338361439556,"AL160279.1"
"ENSG00000224918.1",-0.0202131306799636,0.651739408785607,0.773279817845137,"AC066595.1"
"ENSG00000264520.1",-0.0202224357763437,0.65158965752984,0.773118238291434,"AC005154.4"
"ENSG00000213403.2",-0.0202307085677246,0.65145653140454,0.77304076752873,"CISD1P1"
"ENSG00000207303.1",-0.0202334977713661,0.651411649912849,0.773003607473948,"Y_RNA"
"ENSG00000273344.1",-0.0202345062208863,0.651395423111218,0.773000449930239,"PAXIP1-AS1"
"ENSG00000253833.1",-0.0202365573631975,0.651362419012874,0.772988052271176,"DSTNP3"
"ENSG00000232715.1",-0.0202425918885269,0.65126532386523,0.772910449652483,"LINC01022"
"ENSG00000274986.1",-0.0202464178292584,0.651203767764677,0.772853492689308,"MIR6750"
"ENSG00000234813.1",-0.0202539340865307,0.65108284454426,0.772726074544927,"AL357520.1"
"ENSG00000269787.2",-0.0202619591973195,0.650953744878145,0.772588946821529,"OR7A3P"
"ENSG00000288586.1",-0.0202638511266271,0.650923311000189,0.77258501050037,"AL357874.3"
"ENSG00000206922.1",-0.020265652832773,0.650894329005746,0.772569845320557,"RNU6-80P"
"ENSG00000212952.6",-0.0202667365223976,0.650876897178591,0.772569845320557,"BX088651.1"
"ENSG00000174844.14",-0.0202714984780034,0.65080030039274,0.772519465797528,"DNAH12"
"ENSG00000278599.5",-0.0202761647402779,0.650725246414977,0.772446466104991,"TBC1D3E"
"ENSG00000287657.1",-0.0202826950713413,0.65062021595774,0.772337878908522,"AC068228.3"
"ENSG00000157869.16",-0.0202850225992547,0.650582782878024,0.772337878908522,"RAB28"
"ENSG00000260765.2",-0.0202905030303665,0.650494645874145,0.772285350902274,"CES1P2"
"ENSG00000287030.1",-0.0202926671326778,0.65045984384208,0.772261178238837,"AC107032.3"
"ENSG00000256723.1",-0.0202955422065664,0.650413609489159,0.772237833239115,"AP003717.3"
"ENSG00000228919.5",-0.0203061155024386,0.650243590791012,0.772099900951543,"AC097381.1"
"ENSG00000270598.1",-0.0203103938149391,0.650174800642431,0.772034307529255,"AL512343.1"
"ENSG00000237906.1",-0.020318590365187,0.650043018218202,0.771893911163493,"MUPP"
"ENSG00000229983.1",-0.0203187508000628,0.650040438888622,0.771893911163493,"AL606468.1"
"ENSG00000267920.1",-0.0203199842226256,0.650020609154696,0.771893911163493,"SNX6P1"
"ENSG00000095627.9",-0.0203257544671147,0.649927844219208,0.771805399651015,"TDRD1"
"ENSG00000207695.1",-0.0203315987294768,0.649833894854436,0.771709915441219,"MIR184"
"ENSG00000203485.14",-0.0203341243441682,0.649793296085301,0.771688677496343,"INF2"
"ENSG00000252107.1",-0.0203386447864065,0.649720633436295,0.771623656471238,"RNA5SP220"
"ENSG00000197670.6",-0.0203488048665993,0.649557330047034,0.771526196473226,"AL157838.1"
"ENSG00000244326.3",-0.0203694946177885,0.649224834722766,0.771195570208634,"RN7SL814P"
"ENSG00000163794.6",-0.0203716777817496,0.649189754177138,0.771169975457961,"UCN"
"ENSG00000263280.2",-0.0203752951132211,0.64913163017172,0.771133082158504,"AC003965.1"
"ENSG00000237238.3",-0.0203762937928555,0.649115583562842,0.771130096257569,"BMS1P10"
"ENSG00000265595.1",-0.0203954038044216,0.648808558539837,0.770845714640501,"MIR4756"
"ENSG00000183421.12",-0.0203999208639812,0.648735995306885,0.770775573898155,"RIPK4"
"ENSG00000201113.1",-0.0204108312185772,0.648560742214446,0.770625890067684,"RNU6-647P"
"ENSG00000254682.1",-0.0204172114322173,0.648458265794442,0.77052592991686,"AP002387.1"
"ENSG00000222821.1",-0.0204195943332187,0.648419994301202,0.770496521495565,"RNU4-27P"
"ENSG00000259783.6",-0.020422112987143,0.648379543502725,0.770480589942415,"LINC02259"
"ENSG00000012817.16",-0.020422902980517,0.64836685604071,0.770480589942415,"KDM5D"
"ENSG00000280189.1",-0.020423342747922,0.648359793326523,0.770480589942415,"AC007614.2"
"ENSG00000212452.1",-0.0204272649407955,0.648296803861172,0.770478677251297,"SNORD69"
"ENSG00000143536.7",-0.0204329315790408,0.648205803458138,0.770410844603964,"CRNN"
"ENSG00000229676.3",-0.0204346584883946,0.648178072105119,0.770401842402574,"ZNF492"
"ENSG00000271871.1",-0.0204359436285594,0.648157435161908,0.770393383666263,"AC005740.4"
"ENSG00000268278.1",-0.0204367601288412,0.648144323837168,0.770393383666263,"AC123912.3"
"ENSG00000219302.2",-0.0204445572600405,0.648019123335498,0.77029325907001,"AL451046.1"
"ENSG00000271072.1",-0.0204449488737766,0.648012835356675,0.77029325907001,"PHBP20"
"ENSG00000201260.1",-0.0204576301332779,0.647809231180734,0.770156226958823,"RNU6-1075P"
"ENSG00000232344.2",-0.020461913961921,0.647740458031019,0.77010660043536,"AC087163.1"
"ENSG00000274747.1",-0.0204652885671362,0.647686283784589,0.770058259323325,"RN7SL627P"
"ENSG00000227391.1",-0.0204668331050513,0.647661489155813,0.77004484744053,"SALL1P1"
"ENSG00000233780.3",-0.0204677827693606,0.647646244288751,0.770042789537963,"HNRNPA1P30"
"ENSG00000232090.2",-0.0204687977054767,0.647629951782713,0.770042789537963,"POLR2DP1"
"ENSG00000279345.1",-0.0204700615121324,0.647609664457745,0.770042789537963,"Z98885.3"
"ENSG00000237351.1",-0.0204728993109502,0.647564111488978,0.770009403938928,"ITPK1P1"
"ENSG00000221697.1",-0.0204730146390994,0.647562260244067,0.770009403938928,"MIR1275"
"ENSG00000230356.1",-0.0204739792481156,0.647546776446492,0.770009403938928,"NCAPD2P1"
"ENSG00000275222.1",-0.0204749370443781,0.647531402156925,0.770009403938928,"Metazoa_SRP"
"ENSG00000244142.1",-0.020476054989351,0.647513457392672,0.770009403938928,"ATP6V0CP2"
"ENSG00000123130.17",-0.0204776451967211,0.647487932430645,0.769999162638643,"ACOT9"
"ENSG00000215595.2",-0.0204777345949711,0.647486497481048,0.769999162638643,"C20orf202"
"ENSG00000104356.11",-0.0204818045095915,0.647421171832293,0.769984049428647,"POP1"
"ENSG00000176887.7",-0.0204865762736001,0.64734458434213,0.769909032778103,"SOX11"
"ENSG00000206959.1",-0.0204910562625738,0.647272683270741,0.769871725748848,"Y_RNA"
"ENSG00000238410.1",-0.0204938236910265,0.647228269383576,0.769834968850364,"AC007099.3"
"ENSG00000215943.1",-0.0204960602102837,0.647192376863402,0.769818613099742,"MIR892A"
"ENSG00000143367.16",-0.0204994909082502,0.647137321294456,0.769774997488244,"TUFT1"
"ENSG00000197258.5",-0.0205119029870136,0.64693814932243,0.769618411761272,"EIF4BP6"
"ENSG00000153060.8",-0.0205145463324334,0.646895735805867,0.769600090236222,"TEKT5"
"ENSG00000183514.4",-0.0205160750821677,0.646871206937226,0.769586976563109,"TDGF1P2"
"ENSG00000253741.2",-0.0205234415796806,0.646753016466036,0.769478496466106,"LNCOC1"
"ENSG00000243335.10",-0.0205280058892243,0.64667978966343,0.769423505351985,"KCTD7"
"ENSG00000286800.1",-0.0205419627899459,0.646455895426355,0.769173175554169,"AC090348.1"
"ENSG00000278923.2",-0.020544259897385,0.646419048676045,0.769161456160411,"AP005242.3"
"ENSG00000202360.1",-0.0205452530714464,0.646403117935902,0.769158562096303,"RN7SKP249"
"ENSG00000240052.1",-0.0205500400692069,0.646326335658941,0.769121732532428,"AC108114.1"
"ENSG00000286698.1",-0.0205533662044355,0.646272987472028,0.769084021117406,"AC027612.3"
"ENSG00000271238.1",-0.0205548167390397,0.646249722782763,0.769072397274171,"AC023932.1"
"ENSG00000276755.1",-0.0205636211754111,0.646108518470268,0.768920415433465,"AC243829.3"
"ENSG00000212589.1",-0.0205645225985808,0.64609406228945,0.768919270730699,"AL592546.1"
"ENSG00000274219.1",-0.0205660529243789,0.646069520662214,0.768919073360273,"AC025588.4"
"ENSG00000221859.2",-0.020567410611737,0.646047747935717,0.768919073360273,"KRTAP10-10"
"ENSG00000213877.3",-0.0205867780042539,0.645737193195791,0.768622986891634,"CFL1P7"
"ENSG00000239213.6",-0.0205871159257961,0.645731775194555,0.768622986891634,"NCK1-DT"
"ENSG00000249279.6",-0.0205878939055137,0.645719301674901,0.768622986891634,"LINC02057"
"ENSG00000248376.2",-0.0205895401903764,0.645692906755691,0.768622986891634,"AC112698.1"
"ENSG00000227398.4",-0.0205909302707202,0.645670619915211,0.768622986891634,"KIF9-AS1"
"ENSG00000278794.1",-0.0205990995373863,0.645539650339414,0.768548396731998,"Metazoa_SRP"
"ENSG00000272055.1",-0.0206076097110061,0.645403227001142,0.7684020325481,"RNU6-6P"
"ENSG00000206764.1",-0.0206135294450905,0.64530833702315,0.768353275491393,"RNU6-152P"
"ENSG00000242856.3",-0.0206135294450905,0.64530833702315,0.768353275491393,"VN1R105P"
"ENSG00000271056.1",-0.0206135294450905,0.64530833702315,0.768353275491393,"MRPS22P1"
"ENSG00000224267.1",-0.0206138077630762,0.645303875885469,0.768353275491393,"AL772155.1"
"ENSG00000276592.1",-0.0206291580798415,0.645057846543872,0.768151330280384,"PHBP6"
"ENSG00000230191.1",-0.0206332157179586,0.644992818655072,0.768089945448905,"IFITM3P4"
"ENSG00000236981.1",-0.0206370067099447,0.644932066494928,0.768049701777489,"OR10G9"
"ENSG00000253995.1",-0.0206447995918562,0.644807189873162,0.767917035617662,"RPL10P18"
"ENSG00000284540.1",-0.0206462606698726,0.644783778018057,0.767905203370194,"AC066615.1"
"ENSG00000251840.1",-0.0206469110531841,0.64477335659315,0.767905203370194,"RN7SKP155"
"ENSG00000283256.1",-0.0206503082686748,0.644718922400376,0.767876111310059,"U6"
"ENSG00000200269.1",-0.020654478635454,0.644652102461978,0.767828625635158,"RNU6-838P"
"ENSG00000235892.1",-0.0206555014940817,0.644635714088568,0.767825155719825,"PKMP2"
"ENSG00000155087.4",-0.0206652956438596,0.644478799669743,0.767702445572941,"ODF1"
"ENSG00000287990.1",-0.0206745505770127,0.644330538679739,0.767554638095093,"AL358334.4"
"ENSG00000177200.17",-0.020679081977218,0.644257952279692,0.76751098740002,"CHD9"
"ENSG00000233011.1",-0.0206807274549538,0.644231594971307,0.767504244559996,"SLC9A3P1"
"ENSG00000238190.1",-0.0206823662626107,0.644205344947687,0.767489018158069,"HMGB1P15"
"ENSG00000235133.1",-0.0206849184102792,0.644164466146167,0.767456362420281,"RPL35AP22"
"ENSG00000231106.2",-0.0206870252744049,0.644130720443257,0.767432203855167,"LINC01436"
"ENSG00000111713.3",-0.0206874357210335,0.644124146392986,0.767432203855167,"GYS2"
"ENSG00000248203.1",-0.0206934811817068,0.644027320545404,0.767373022573476,"AC011362.1"
"ENSG00000228958.1",-0.0206946933944928,0.644007906119477,0.767373022573476,"PIGPP3"
"ENSG00000213121.2",-0.0206997894832853,0.643926291382896,0.76731699379499,"AL590867.1"
"ENSG00000229117.9",-0.020703759986471,0.643862706059734,0.767284099995017,"RPL41"
"ENSG00000276223.1",-0.0207082048216618,0.643791527665675,0.767236630998219,"AL118522.1"
"ENSG00000237772.2",-0.0207095902467769,0.643769342506754,0.767226238295351,"LINC02631"
"ENSG00000173653.8",-0.0207138171855167,0.643701657435286,0.76717766455386,"RCE1"
"ENSG00000237802.7",-0.0207147369766351,0.643686929405969,0.767176157720964,"FAM197Y6"
"ENSG00000115594.12",-0.0207164832467192,0.643658967879315,0.76715887819468,"IL1R1"
"ENSG00000254985.1",-0.0207243550401188,0.643532929840239,0.767059683336365,"RSF1-IT2"
"ENSG00000253242.1",-0.0207285528155276,0.643465721968259,0.76700877148868,"IGLVIV-64"
"ENSG00000231871.5",-0.0207298725576112,0.64344459303053,0.766999630883073,"IPO9-AS1"
"ENSG00000270829.1",-0.0207299566775737,0.643443246288154,0.766999630883073,"AC015849.2"
"ENSG00000129472.15",-0.0207317575421654,0.643414415116247,0.766996805130237,"RAB2B"
"ENSG00000261748.1",-0.0207342526169345,0.643374470782205,0.766980223432797,"AC098965.1"
"ENSG00000252446.1",-0.0207407875135812,0.643269856705221,0.766871554803025,"RNU6-405P"
"ENSG00000274625.1",-0.0207437775846396,0.643221992419206,0.766841038515342,"AC023490.1"
"ENSG00000269533.5",-0.0207469194803639,0.643171699353551,0.766802665624653,"AC003002.3"
"ENSG00000138758.12",-0.0207533897136274,0.643068133939073,0.766711276782356,"SEPTIN11"
"ENSG00000285908.1",-0.0207760203573319,0.642705952246577,0.766359634732505,"AC080128.2"
"ENSG00000255109.6",-0.0207768423778075,0.642692798192241,0.766359634732505,"LINC02740"
"ENSG00000207321.1",-0.0207784014222965,0.64266785051234,0.766346275819685,"RNU6-160P"
"ENSG00000286254.1",-0.0207794972934125,0.642650314728679,0.766342261104822,"AC091889.1"
"ENSG00000025156.13",-0.0207800545721374,0.642641397406596,0.766342261104822,"HSF2"
"ENSG00000233115.4",-0.0207838572489167,0.642580550063428,0.76632235921231,"FAM90A11P"
"ENSG00000286558.1",-0.0207841960624229,0.642575128761082,0.76632235921231,"AC098679.4"
"ENSG00000229197.1",-0.0207844295767767,0.642571392345185,0.76632235921231,"RPS15AP28"
"ENSG00000125124.13",-0.0207907237738458,0.642470683569501,0.766258959971142,"BBS2"
"ENSG00000255467.1",-0.0207937758582756,0.642421851790754,0.766229320067169,"AP002433.1"
"ENSG00000271843.1",-0.0207985606393172,0.642345300860152,0.766155301708036,"AC012557.1"
"ENSG00000234442.4",-0.0208003306592812,0.64231698355949,0.766155301708036,"BX276092.5"
"ENSG00000273957.1",-0.0208011253193499,0.642304270522282,0.766155301708036,"AC113385.2"
"ENSG00000251957.1",-0.0208070886889482,0.642208871378774,0.766103470852255,"RNU6-1095P"
"ENSG00000216859.1",-0.020809920089828,0.642163578038013,0.766089792372345,"DHFRP5"
"ENSG00000213488.4",-0.0208108383953922,0.642148888376687,0.766089792372345,"AC008716.1"
"ENSG00000185924.7",-0.020819420554917,0.642011610737785,0.765996557465759,"RTN4RL1"
"ENSG00000264271.2",-0.0208207975527148,0.641989585830978,0.765996557465759,"RN7SL488P"
"ENSG00000177150.13",-0.0208246506417908,0.641927957823689,0.765944863673995,"FAM210A"
"ENSG00000202211.1",-0.0208259065804638,0.641907870317536,0.765936934258146,"Y_RNA"
"ENSG00000181511.5",-0.0208368591846862,0.641732705238956,0.765792068632899,"GLRX5P1"
"ENSG00000283372.1",-0.0208428335122435,0.641637166152186,0.765709032898902,"U6"
